Id	PubDate	FullJournalName	date	year	month
30534413	2018	Tropical diseases, travel medicine and vaccines	2018-01-01	2018.0	1.0
30526747	2019 Feb	The American journal of tropical medicine and hygiene	2019-02-01	2019.0	2.0
30518399	2018 Dec 5	Malaria journal	2018-12-05	2018.0	12.0
30518365	2018 Dec 5	Malaria journal	2018-12-05	2018.0	12.0
30459359	2018 Nov 20	Scientific reports	2018-11-20	2018.0	11.0
30457091	2019 Jan	The American journal of tropical medicine and hygiene	2019-01-01	2019.0	1.0
30455961	2018	BMC hematology	2018-01-01	2018.0	1.0
30430342	2018 Nov 14	AIDS and behavior	2018-11-14	2018.0	11.0
30428916	2018 Nov 14	Malaria journal	2018-11-14	2018.0	11.0
30424775	2018 Nov 13	Malaria journal	2018-11-13	2018.0	11.0
30419002	2018	PloS one	2018-01-01	2018.0	1.0
30390654	2018 Nov 3	Malaria journal	2018-11-03	2018.0	11.0
30390652	2018 Nov 3	Malaria journal	2018-11-03	2018.0	11.0
30382868	2018 Nov 1	BMC pregnancy and childbirth	2018-11-01	2018.0	11.0
30367615	2018 Oct 26	BMC public health	2018-10-26	2018.0	10.0
30356290	2018	PloS one	2018-01-01	2018.0	1.0
30350769	2018 Dec	The American journal of tropical medicine and hygiene	2018-12-01	2018.0	12.0
30350499	2018 Sep 26	Zhongguo xue xi chong bing fang zhi za zhi = Chinese journal of schistosomiasis control	2018-09-26	2018.0	9.0
30347183	2019 Feb	Acta tropica	2019-02-01	2019.0	2.0
30344800	2018	The Canadian journal of infectious diseases & medical microbiology = Journal canadien des maladies infectieuses et de la microbiologie medicale	2018-01-01	2018.0	1.0
30344128	2018 Sep	The Gulf journal of oncology	2018-09-01	2018.0	9.0
30340640	2018 Oct 19	Malaria journal	2018-10-19	2018.0	10.0
30326909	2018 Oct 16	Malaria journal	2018-10-16	2018.0	10.0
30314438	2018 Oct 12	Malaria journal	2018-10-12	2018.0	10.0
30307559	2019 Jan 9	The Journal of infectious diseases	2019-01-09	2019.0	1.0
30305107	2018 Oct 10	Malaria journal	2018-10-10	2018.0	10.0
30265330	2019 Mar 1	International health	2019-03-01	2019.0	3.0
30257995	2018 Nov-Dec	Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis			
30249261	2018 Sep 24	Malaria journal	2018-09-24	2018.0	9.0
30239631	2018 Sep 20	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2018-09-20	2018.0	9.0
30231938	2018 Sep 20	BMC medicine	2018-09-20	2018.0	9.0
30222732	2018	PloS one	2018-01-01	2018.0	1.0
30212496	2018	PloS one	2018-01-01	2018.0	1.0
30192770	2018	PloS one	2018-01-01	2018.0	1.0
30183889	2018 Jan-Feb	Revista de salud publica (Bogota, Colombia)			
30153834	2018 Aug 28	Malaria journal	2018-08-28	2018.0	8.0
30143047	2018 Aug 24	Malaria journal	2018-08-24	2018.0	8.0
30097037	2018 Aug 10	Malaria journal	2018-08-10	2018.0	8.0
30076361	2018 Aug 3	Scientific reports	2018-08-03	2018.0	8.0
30071875	2018 Aug 2	Malaria journal	2018-08-02	2018.0	8.0
30064433	2018 Jul 31	Malaria journal	2018-07-31	2018.0	7.0
30050600	2018	The Pan African medical journal	2018-01-01	2018.0	1.0
30050360	2018	Research and reports in tropical medicine	2018-01-01	2018.0	1.0
29988695	2018	BMC hematology	2018-01-01	2018.0	1.0
29973194	2018 Jul 4	Malaria journal	2018-07-04	2018.0	7.0
29954356	2018 Jun 28	BMC pregnancy and childbirth	2018-06-28	2018.0	6.0
29943722	2018 Aug	The American journal of tropical medicine and hygiene	2018-08-01	2018.0	8.0
29942414	2017	The Pan African medical journal	2017-01-01	2017.0	1.0
29940968	2018 Jun 26	Malaria journal	2018-06-26	2018.0	6.0
29929529	2018 Jun 22	Parasites & vectors	2018-06-22	2018.0	6.0
29925378	2018 Jun 20	Malaria journal	2018-06-20	2018.0	6.0
29914488	2018 Jun 18	Malaria journal	2018-06-18	2018.0	6.0
29914473	2018 Jun 18	Malaria journal	2018-06-18	2018.0	6.0
29898719	2018 Jun 14	Malaria journal	2018-06-14	2018.0	6.0
29887894	2018	Journal of tropical medicine	2018-01-01	2018.0	1.0
29886710	2018 May	Journal of preventive medicine and public health = Yebang Uihakhoe chi	2018-05-01	2018.0	5.0
29885612	2018 Oct	Environmental research	2018-10-01	2018.0	10.0
29884160	2018 Jun 8	BMC medical education	2018-06-08	2018.0	6.0
29879939	2018 Jun 7	BMC pregnancy and childbirth	2018-06-07	2018.0	6.0
29866113	2018 Jun 4	Malaria journal	2018-06-04	2018.0	6.0
29859089	2018 Jun 1	Malaria journal	2018-06-01	2018.0	6.0
29793482	2018 May 25	Malaria journal	2018-05-25	2018.0	5.0
29783973	2018 May 21	BMC medical genomics	2018-05-21	2018.0	5.0
29776368	2018 May 18	Harm reduction journal	2018-05-18	2018.0	5.0
29776367	2018 May 18	Malaria journal	2018-05-18	2018.0	5.0
29736274	2018	BMJ global health	2018-01-01	2018.0	1.0
29720163	2018 May 2	BMC health services research	2018-05-02	2018.0	5.0
29720136	2018 May 2	BMC public health	2018-05-02	2018.0	5.0
29692310	2018 Jul	The American journal of tropical medicine and hygiene	2018-07-01	2018.0	7.0
29678150	2018 Apr 20	BMC pregnancy and childbirth	2018-04-20	2018.0	4.0
29642899	2018 Apr 11	BMC public health	2018-04-11	2018.0	4.0
29625574	2018 Apr 6	Malaria journal	2018-04-06	2018.0	4.0
29623255	2017 Jul	MalariaWorld journal	2017-07-01	2017.0	7.0
29618382	2018 Apr 4	BMC research notes	2018-04-04	2018.0	4.0
29617393	2018	PloS one	2018-01-01	2018.0	1.0
29615693	2018 Apr 3	Scientific reports	2018-04-03	2018.0	4.0
29614095	2018	PloS one	2018-01-01	2018.0	1.0
29608248	2018 Jul	Maternal & child nutrition	2018-07-01	2018.0	7.0
29566695	2018 Mar 23	Malaria journal	2018-03-23	2018.0	3.0
29556162	2017 Dec	Annals of Ibadan postgraduate medicine	2017-12-01	2017.0	12.0
29554901	2018 Mar 19	Malaria journal	2018-03-19	2018.0	3.0
29551393	2018 Jun	Acta tropica	2018-06-01	2018.0	6.0
29508599	2017 Jun 9	Zhongguo xue xi chong bing fang zhi za zhi = Chinese journal of schistosomiasis control	2017-06-09	2017.0	6.0
29506570	2018 Mar 5	Parasites & vectors	2018-03-05	2018.0	3.0
29456374	2017 Oct-Dec	Journal of pharmacy & bioallied sciences			
29450195	2018	Frontiers in public health	2018-01-01	2018.0	1.0
29439870	2018 Mar 14	Vaccine	2018-03-14	2018.0	3.0
29436349	2018 Apr	The American journal of tropical medicine and hygiene	2018-04-01	2018.0	4.0
29402293	2018 Feb 5	Malaria journal	2018-02-05	2018.0	2.0
29402245	2018 Feb 5	BMC pediatrics	2018-02-05	2018.0	2.0
29389541	2018 Feb	The Lancet. Global health	2018-02-01	2018.0	2.0
29372060	2018	BMC hematology	2018-01-01	2018.0	1.0
29363457	2018 Mar	The American journal of tropical medicine and hygiene	2018-03-01	2018.0	3.0
29357869	2018 Jan 22	BMC public health	2018-01-22	2018.0	1.0
29351795	2018 Jan 19	Malaria journal	2018-01-19	2018.0	1.0
29330677	2018 Mar	EcoHealth	2018-03-01	2018.0	3.0
29317419	2018 Jan 8	BMJ open	2018-01-08	2018.0	1.0
29310609	2018 Jan 8	BMC pregnancy and childbirth	2018-01-08	2018.0	1.0
29304803	2018 Jan 5	Malaria journal	2018-01-05	2018.0	1.0
29287179	2018 Apr	Environmental research	2018-04-01	2018.0	4.0
29276622	2017	Tropical diseases, travel medicine and vaccines	2017-01-01	2017.0	1.0
29258448	2017 Dec 19	BMC infectious diseases	2017-12-19	2017.0	12.0
29241618	2018 Jan	The Lancet. Global health	2018-01-01	2018.0	1.0
29234551	2017	Malaria research and treatment	2017-01-01	2017.0	1.0
29217951	2017 Sep	Ethiopian journal of health sciences	2017-09-01	2017.0	9.0
29216842	2017 Dec 8	BMC infectious diseases	2017-12-08	2017.0	12.0
29211830	2018 May 2	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2018-05-02	2018.0	5.0
29202097	2017	Global health research and policy	2017-01-01	2017.0	1.0
29164092	2017	Frontiers in public health	2017-01-01	2017.0	1.0
29163934	2017 Dec	Journal of global health	2017-12-01	2017.0	12.0
29162062	2017 Nov 21	BMC public health	2017-11-21	2017.0	11.0
29157243	2017 Nov 21	Malaria journal	2017-11-21	2017.0	11.0
29155825	2017 Nov	PLoS neglected tropical diseases	2017-11-01	2017.0	11.0
29151802	2017	Tropical medicine and health	2017-01-01	2017.0	1.0
29138004	2018 Feb	Acta tropica	2018-02-01	2018.0	2.0
29137944	2018 Jan	The Journal of steroid biochemistry and molecular biology	2018-01-01	2018.0	1.0
29132373	2017 Nov 13	Malaria journal	2017-11-13	2017.0	11.0
29123514	2017	Frontiers in immunology	2017-01-01	2017.0	1.0
29115966	2017 Nov 7	Malaria journal	2017-11-07	2017.0	11.0
29108003	2017 Nov	PLoS neglected tropical diseases	2017-11-01	2017.0	11.0
29085254	2017	Tropical medicine and health	2017-01-01	2017.0	1.0
29077052	2017 Oct 27	International journal of environmental research and public health	2017-10-27	2017.0	10.0
29075500	2017	BMC hematology	2017-01-01	2017.0	1.0
29059184	2017 Oct	PLoS neglected tropical diseases	2017-10-01	2017.0	10.0
29037202	2017 Oct 16	Malaria journal	2017-10-16	2017.0	10.0
29033373	2017 Nov	EBioMedicine	2017-11-01	2017.0	11.0
29020386	2018 Jan 6	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2018-01-06	2018.0	1.0
29017588	2017 Oct 10	BMC research notes	2017-10-10	2017.0	10.0
29016322	2017 Nov	The American journal of tropical medicine and hygiene	2017-11-01	2017.0	11.0
29016317	2017 Nov	The American journal of tropical medicine and hygiene	2017-11-01	2017.0	11.0
28991911	2017 Oct	PLoS medicine	2017-10-01	2017.0	10.0
28990920	2017 Sep	The American journal of tropical medicine and hygiene	2017-09-01	2017.0	9.0
28985734	2017 Oct 6	Malaria journal	2017-10-06	2017.0	10.0
28985421	2018 Jun 1	Journal of tropical pediatrics	2018-06-01	2018.0	6.0
28969636	2017 Oct 2	Malaria journal	2017-10-02	2017.0	10.0
28969632	2017 Oct 2	Malaria journal	2017-10-02	2017.0	10.0
28968846	2017 Nov 7	Journal of medical entomology	2017-11-07	2017.0	11.0
28962616	2017 Sep 29	Malaria journal	2017-09-29	2017.0	9.0
28935919	2017 Sep 21	Scientific reports	2017-09-21	2017.0	9.0
28934438	2017 Sep 15	The Journal of infectious diseases	2017-09-15	2017.0	9.0
28914186	2018 Jul	International journal of stroke : official journal of the International Stroke Society	2018-07-01	2018.0	7.0
28903758	2017 Sep 13	Malaria journal	2017-09-13	2017.0	9.0
28903727	2017 Sep 13	BMC health services research	2017-09-13	2017.0	9.0
28902263	2017 Aug 21	Revista panamericana de salud publica = Pan American journal of public health	2017-08-21	2017.0	8.0
28893263	2017 Sep 11	Malaria journal	2017-09-11	2017.0	9.0
28877733	2017 Sep 6	BMC research notes	2017-09-06	2017.0	9.0
28870241	2017 Sep 5	BMC research notes	2017-09-05	2017.0	9.0
28850631	2017	PloS one	2017-01-01	2017.0	1.0
28829731	2017 Aug	The American journal of tropical medicine and hygiene	2017-08-01	2017.0	8.0
28820883	2017	PloS one	2017-01-01	2017.0	1.0
28818627	2017 Dec	Acta tropica	2017-12-01	2017.0	12.0
28797296	2017 Aug 10	Malaria journal	2017-08-10	2017.0	8.0
28787328	2017 Nov 1	Journal of acquired immune deficiency syndromes (1999)	2017-11-01	2017.0	11.0
28778210	2017 Aug 4	Malaria journal	2017-08-04	2017.0	8.0
28764717	2017 Aug 2	Malaria journal	2017-08-02	2017.0	8.0
28758162	2017 Jun 9	The Lancet. Planetary health	2017-06-09	2017.0	6.0
28753649	2017	PloS one	2017-01-01	2017.0	1.0
28727775	2017	PloS one	2017-01-01	2017.0	1.0
28722582	2017 Sep	The American journal of tropical medicine and hygiene	2017-09-01	2017.0	9.0
28716009	2017 Jul 17	BMC public health	2017-07-17	2017.0	7.0
28705498	2017 Oct	Therapie	2017-10-01	2017.0	10.0
28671987	2017	PloS one	2017-01-01	2017.0	1.0
28668084	2017 Jul 1	Malaria journal	2017-07-01	2017.0	7.0
28637467	2017 Jun 21	Malaria journal	2017-06-21	2017.0	6.0
28633672	2017 Jun 21	BMC medicine	2017-06-21	2017.0	6.0
28615262	2017 Jul	The American journal of clinical nutrition	2017-07-01	2017.0	7.0
28615260	2017 Jul	The American journal of clinical nutrition	2017-07-01	2017.0	7.0
28610579	2017 Jun 13	Malaria journal	2017-06-13	2017.0	6.0
28592572	2017 Jun 6	BMJ open	2017-06-06	2017.0	6.0
28571583	2017 Jun 1	Malaria journal	2017-06-01	2017.0	6.0
28558701	2017 May 30	Malaria journal	2017-05-30	2017.0	5.0
28552183	2017 Jun	Spatial and spatio-temporal epidemiology	2017-06-01	2017.0	6.0
28526083	2017 May 19	Malaria journal	2017-05-19	2017.0	5.0
28510633	2017 Sep 15	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2017-09-15	2017.0	9.0
28500813	2017 May	The American journal of tropical medicine and hygiene	2017-05-01	2017.0	5.0
28469130	2017 May 3	Scientific reports	2017-05-03	2017.0	5.0
28454537	2017 Apr 28	Malaria journal	2017-04-28	2017.0	4.0
28449641	2017 Apr 27	BMC infectious diseases	2017-04-27	2017.0	4.0
28446847	2016 Sep	Ethiopian journal of health sciences	2016-09-01	2016.0	9.0
28439418	2017	BMC hematology	2017-01-01	2017.0	1.0
28431115	2017 May 1	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2017-05-01	2017.0	5.0
28427415	2017 Apr 20	Malaria journal	2017-04-20	2017.0	4.0
28427357	2017 Apr 20	BMC infectious diseases	2017-04-20	2017.0	4.0
28426116	2017 Jul 1	Journal of travel medicine	2017-07-01	2017.0	7.0
28416929	2017 Feb	The Eurasian journal of medicine	2017-02-01	2017.0	2.0
28410415	2017	PloS one	2017-01-01	2017.0	1.0
28406952	2017	PloS one	2017-01-01	2017.0	1.0
28399179	2017	PloS one	2017-01-01	2017.0	1.0
28390423	2017 Apr 8	Malaria journal	2017-04-08	2017.0	4.0
28388914	2017 Apr 7	Malaria journal	2017-04-07	2017.0	4.0
28369268	2017 May 1	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2017-05-01	2017.0	5.0
28347311	2017 Mar 27	Malaria journal	2017-03-27	2017.0	3.0
28329101	2017 Feb 15	The Journal of infectious diseases	2017-02-15	2017.0	2.0
28329034	2017 Apr 1	The Journal of infectious diseases	2017-04-01	2017.0	4.0
28329019	2017	PloS one	2017-01-01	2017.0	1.0
28320389	2017 Mar 20	Malaria journal	2017-03-20	2017.0	3.0
28302147	2017 Mar 16	Infectious diseases of poverty	2017-03-16	2017.0	3.0
28302093	2017 Mar 16	BMC public health	2017-03-16	2017.0	3.0
28301539	2017	PloS one	2017-01-01	2017.0	1.0
28274257	2017 Mar 9	Malaria journal	2017-03-09	2017.0	3.0
28241813	2017 Feb 28	BMC pediatrics	2017-02-28	2017.0	2.0
28239760	2017 Jun	Indian journal of pediatrics	2017-06-01	2017.0	6.0
28222094	2017 Feb	PLoS medicine	2017-02-01	2017.0	2.0
28220714	2017 Mar	Pathogens and global health	2017-03-01	2017.0	3.0
28187770	2017 Feb 10	Malaria journal	2017-02-10	2017.0	2.0
28173862	2017 Feb 7	Malaria journal	2017-02-07	2017.0	2.0
28143417	2017 Jan 31	BMC infectious diseases	2017-01-31	2017.0	1.0
28126001	2017 Jan 26	Malaria journal	2017-01-26	2017.0	1.0
28114942	2017 Jan 23	Malaria journal	2017-01-23	2017.0	1.0
28103889	2017 Jan 19	Malaria journal	2017-01-19	2017.0	1.0
28095801	2017 Jan 17	BMC pregnancy and childbirth	2017-01-17	2017.0	1.0
28068989	2017 Jan 9	Malaria journal	2017-01-09	2017.0	1.0
28049481	2017 Jan 3	Malaria journal	2017-01-03	2017.0	1.0
28049471	2017 Jan 4	Malaria journal	2017-01-04	2017.0	1.0
28049466	2017 Jan 3	Malaria journal	2017-01-03	2017.0	1.0
28011610	2017 Feb 1	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2017-02-01	2017.0	2.0
28003151	2017 Jan	International journal for parasitology	2017-01-01	2017.0	1.0
27980789	2016	BMC hematology	2016-01-01	2016.0	1.0
27965185	2016 Nov 1	Medecine et sante tropicales	2016-11-01	2016.0	11.0
27965145	2017 Nov	Acta tropica	2017-11-01	2017.0	11.0
27942016	2016	PloS one	2016-01-01	2016.0	1.0
27941968	2016 Dec	PLoS neglected tropical diseases	2016-12-01	2016.0	12.0
27941110	2016 Dec 15	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	2016-12-15	2016.0	12.0
27936031	2016	PloS one	2016-01-01	2016.0	1.0
27894851	2017 Jan	The Lancet. Global health	2017-01-01	2017.0	1.0
27882866	2016	Global health action	2016-01-01	2016.0	1.0
27881136	2016 Nov 24	Malaria journal	2016-11-24	2016.0	11.0
27858887	2016 Nov	Medicine	2016-11-01	2016.0	11.0
27857610	2016	Tropical medicine and health	2016-01-01	2016.0	1.0
27856796	2016 Nov 16	Science translational medicine	2016-11-16	2016.0	11.0
27852705	2016 Nov 16	BMJ open	2016-11-16	2016.0	11.0
27852258	2016 Nov 16	Malaria journal	2016-11-16	2016.0	11.0
27821171	2016 Nov 8	Malaria journal	2016-11-08	2016.0	11.0
27799650	2016 Dec 7	The American journal of tropical medicine and hygiene	2016-12-07	2016.0	12.0
27561363	2016 Nov	The Journal of animal ecology	2016-11-01	2016.0	11.0
27756395	2016 Oct 19	Malaria journal	2016-10-19	2016.0	10.0
27756391	2016 Oct 18	Malaria journal	2016-10-18	2016.0	10.0
27746826	2016	Computational and mathematical methods in medicine	2016-01-01	2016.0	1.0
27681544	2016 Jul-Sep	Journal of vector borne diseases			
27642435	2016	The Pan African medical journal	2016-01-01	2016.0	1.0
27638946	2016 Oct 15	The Journal of infectious diseases	2016-10-15	2016.0	10.0
27636719	2016	PloS one	2016-01-01	2016.0	1.0
27622496	2016	PloS one	2016-01-01	2016.0	1.0
27604807	2016 Sep 7	Parasites & vectors	2016-09-07	2016.0	9.0
27604777	2016 Sep 7	Malaria journal	2016-09-07	2016.0	9.0
27603309	2016	PloS one	2016-01-01	2016.0	1.0
27600604	2016 Sep 6	BMC infectious diseases	2016-09-06	2016.0	9.0
27578303	2016 Aug 30	BMC public health	2016-08-30	2016.0	8.0
27548286	2016 Aug	PLoS neglected tropical diseases	2016-08-01	2016.0	8.0
27543078	2016 Aug 19	Reproductive health	2016-08-19	2016.0	8.0
27542940	2016 Aug 19	Malaria journal	2016-08-19	2016.0	8.0
27515696	2016 Aug 11	Malaria journal	2016-08-11	2016.0	8.0
27502491	2016 Aug 9	Infectious diseases of poverty	2016-08-09	2016.0	8.0
27495904	2016 Aug 5	BMC pregnancy and childbirth	2016-08-05	2016.0	8.0
27495044	2016 Aug	Medicine	2016-08-01	2016.0	8.0
27491865	2016 Aug 4	BMC public health	2016-08-04	2016.0	8.0
27487398	2016 Aug	PLoS neglected tropical diseases	2016-08-01	2016.0	8.0
27474932	2016 Sep	Midwifery	2016-09-01	2016.0	9.0
27448599	2016 Jul 22	BMC infectious diseases	2016-07-22	2016.0	7.0
27448394	2016 Jul 22	Malaria journal	2016-07-22	2016.0	7.0
27445510	2016	Risk management and healthcare policy	2016-01-01	2016.0	1.0
27435973	2016 Jul 19	Malaria journal	2016-07-19	2016.0	7.0
27430560	2016 Jul 18	BMC public health	2016-07-18	2016.0	7.0
27430322	2016 Jul 19	Malaria journal	2016-07-19	2016.0	7.0
27417676	2016 Jul 15	Malaria journal	2016-07-15	2016.0	7.0
27411062	2016 Sep	Molecular ecology	2016-09-01	2016.0	9.0
27406091	2016 Jul 12	Malaria journal	2016-07-12	2016.0	7.0
27385484	2016 Jul 7	Scientific reports	2016-07-07	2016.0	7.0
27378367	2016 May	Journal of travel medicine	2016-05-01	2016.0	5.0
27358838	2016 Mar	Journal of lifestyle medicine	2016-03-01	2016.0	3.0
27352303	2016 Jun	PLoS medicine	2016-06-01	2016.0	6.0
27342570	2016 Jun 24	BMC research notes	2016-06-24	2016.0	6.0
27336164	2016	PloS one	2016-01-01	2016.0	1.0
27314369	2016 Jun 14	International journal of environmental research and public health	2016-06-14	2016.0	6.0
27306221	2016 Jun 16	Malaria journal	2016-06-16	2016.0	6.0
27304051	2016 Aug	Vector borne and zoonotic diseases (Larchmont, N.Y.)	2016-08-01	2016.0	8.0
27303570	2016	The Pan African medical journal	2016-01-01	2016.0	1.0
27283211	2016 Sep	Public health nursing (Boston, Mass.)	2016-09-01	2016.0	9.0
27273644	2016 Aug 3	The American journal of tropical medicine and hygiene	2016-08-03	2016.0	8.0
27255376	2016 Jun 3	Malaria journal	2016-06-03	2016.0	6.0
27221542	2016 May 24	BMC medicine	2016-05-24	2016.0	5.0
27217909	2016 Mar	Malawi medical journal : the journal of Medical Association of Malawi	2016-03-01	2016.0	3.0
27169470	2016 May 11	Malaria journal	2016-05-11	2016.0	5.0
27154310	2016 May 6	Malaria journal	2016-05-06	2016.0	5.0
27147109	2016 May 4	BMC pregnancy and childbirth	2016-05-04	2016.0	5.0
27146298	2016 May 4	Malaria journal	2016-05-04	2016.0	5.0
27145034	2016	PloS one	2016-01-01	2016.0	1.0
27145248	2016 Jul	Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing	2016-07-01	2016.0	7.0
27142303	2016 May 4	Malaria journal	2016-05-04	2016.0	5.0
27137913	2016	PloS one	2016-01-01	2016.0	1.0
27121196	2016 Apr 27	Malaria journal	2016-04-27	2016.0	4.0
27114294	2016 Jul 6	The American journal of tropical medicine and hygiene	2016-07-06	2016.0	7.0
27114289	2016 Jul 6	The American journal of tropical medicine and hygiene	2016-07-06	2016.0	7.0
27109419	2016 Apr 25	Infectious diseases of poverty	2016-04-25	2016.0	4.0
27098976	2016 Apr 21	Malaria journal	2016-04-21	2016.0	4.0
27098596	2016 Apr 21	Malaria journal	2016-04-21	2016.0	4.0
27091046	2016 Apr 18	Malaria journal	2016-04-18	2016.0	4.0
27079380	2016 Apr 14	Malaria journal	2016-04-14	2016.0	4.0
27072128	2016 Apr 12	International journal of health geographics	2016-04-12	2016.0	4.0
27068575	2016 Apr 11	Malaria journal	2016-04-11	2016.0	4.0
27056132	2016 Aug	Acta tropica	2016-08-01	2016.0	8.0
27036722	2015 Sep-Oct	Annals of global health			
27029360	2016 Apr	Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]	2016-04-01	2016.0	4.0
27004580	2016 Mar	Journal of vector borne diseases	2016-03-01	2016.0	3.0
27004578	2016 Mar	Journal of vector borne diseases	2016-03-01	2016.0	3.0
27001145	2016 Jul	Acta tropica	2016-07-01	2016.0	7.0
26999435	2016	PloS one	2016-01-01	2016.0	1.0
26996396	2016 Jun	Tropical medicine & international health : TM & IH	2016-06-01	2016.0	6.0
26963914	2016	PloS one	2016-01-01	2016.0	1.0
26958008	2015 Dec	African health sciences	2015-12-01	2015.0	12.0
26956373	2016 Mar 8	BMC medical research methodology	2016-03-08	2016.0	3.0
26949296	2015 Oct	Ethiopian journal of health sciences	2015-10-01	2015.0	10.0
26947310	2016 Jun	Public health	2016-06-01	2016.0	6.0
26931488	2016 Mar 1	Malaria journal	2016-03-01	2016.0	3.0
26874788	2016 Feb 13	BMC infectious diseases	2016-02-13	2016.0	2.0
26871882	2016 Mar 1	Journal of acquired immune deficiency syndromes (1999)	2016-03-01	2016.0	3.0
26866471	2016	PloS one	2016-01-01	2016.0	1.0
26864042	2016 Apr	European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology	2016-04-01	2016.0	4.0
26845546	2016	PloS one	2016-01-01	2016.0	1.0
26842751	2016 Feb 3	BMC infectious diseases	2016-02-03	2016.0	2.0
26830027	2016 Feb 1	BMC public health	2016-02-01	2016.0	2.0
26799167	2016 Mar	Tropical medicine & international health : TM & IH	2016-03-01	2016.0	3.0
29546143	2016	AIMS public health	2016-01-01	2016.0	1.0
26739654	2016 Mar	Acta tropica	2016-03-01	2016.0	3.0
26738805	2016 Jan 6	Malaria journal	2016-01-06	2016.0	1.0
26731524	2016	PloS one	2016-01-01	2016.0	1.0
26702815	2015 Dec 24	Malaria journal	2015-12-24	2015.0	12.0
26696416	2015 Dec 22	Malaria journal	2015-12-22	2015.0	12.0
26696263	2016 Mar	AIDS and behavior	2016-03-01	2016.0	3.0
26693816	2015 Dec 22	Malaria journal	2015-12-22	2015.0	12.0
26686045	2015 Oct	The Lancet. Haematology	2015-10-01	2015.0	10.0
26671012	2015 Dec 15	Malaria journal	2015-12-15	2015.0	12.0
26626275	2015 Dec 1	Malaria journal	2015-12-01	2015.0	12.0
26626013	2015 Dec 2	Malaria journal	2015-12-02	2015.0	12.0
26619943	2015 Dec 1	Malaria journal	2015-12-01	2015.0	12.0
