Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
33614694	{'pubmed': ['33614694'], 'medline': [], 'doi': '10.3389/fnut.2020.625178', 'pmc': 'PMC7889504', 'rid': '33614694', 'eid': '33614694', 'pmcid': 'pmc-id: PMC7889504;'}	['Jugha VT', 'Anchang-Kimbi JK', 'Anchang JA', 'Mbeng KA', 'Kimbi HK']	10.3389/fnut.2020.625178	Frontiers in nutrition	1	Kimbi HK	101642264	2020	['Journal Article']	PubMed	Front Nutr	Dietary Diversity and Its Contribution in the Etiology of Maternal Anemia in Conflict Hit Mount Cameroon Area: A Cross-Sectional Study.
33606756	{'pubmed': ['33606756'], 'medline': [], 'doi': '10.1371/journal.pone.0246895', 'pii': 'PONE-D-20-25756', 'pmc': 'PMC7894890', 'rid': '33606756', 'eid': '33606756', 'pmcid': 'pmc-id: PMC7894890;'}	['Ahmed A', 'Mulatu K', 'Elfu B']	10.1371/journal.pone.0246895	PloS one	1	Elfu B	101285081	2021	['Journal Article']	PubMed - in process	PLoS One	Prevalence of malaria and associated factors among under-five children in Sherkole refugee camp, Benishangul-Gumuz region, Ethiopia. A cross-sectional study.
33593344	{'pubmed': ['33593344'], 'medline': [], 'doi': '10.1186/s12936-021-03628-y', 'pii': '10.1186/s12936-021-03628-y', 'pmc': 'PMC7885350', 'rid': '33593344', 'eid': '33593344', 'pmcid': 'pmc-id: PMC7885350;'}	['Natama HM', 'Rovira-Vallbona E', 'Krit M', 'Guetens P', 'Sorgho H', 'Somé MA', 'Traoré-Coulibaly M', 'Valéa I', 'Mens PF', 'Schallig HDFH', 'Berkvens D', 'Kestens L', 'Tinto H', 'Rosanas-Urgell A']	10.1186/s12936-021-03628-y	Malaria journal	1	Rosanas-Urgell A	101139802	2021 Feb 16	['Journal Article']	PubMed - in process	Malar J	Genetic variation in the immune system and malaria susceptibility in infants: a nested case-control study in Nanoro, Burkina Faso.
33589447	{'pubmed': ['33589447'], 'medline': [], 'pii': 'bmjopen-2020-040220', 'doi': '10.1136/bmjopen-2020-040220', 'pmc': 'PMC7887347', 'rid': '33589447', 'eid': '33589447', 'pmcid': 'pmc-id: PMC7887347;'}	['Siribie M', 'Tchouatieu AM', 'Soulama I', 'Kaboré JMT', 'Nombré Y', 'Hien D', 'Kiba Koumaré A', 'Barry N', 'Baguiya A', 'Héma A', 'Dianda F', 'Savadogo Y', 'Kouanda S', 'Tiono AB', 'Sirima SB']	10.1136/bmjopen-2020-040220	BMJ open	1	Sirima SB	101552874	2021 Feb 15	['Journal Article']	PubMed - in process	BMJ Open	Protocol for a quasi-experimental study to assess the feasibility, acceptability and costs of multiple first-lines artemisinin-based combination therapies for uncomplicated malaria in the Kaya health district, Burkina Faso.
33586533	{'pubmed': ['33586533'], 'medline': [], 'doi': '10.1080/09603123.2021.1879738', 'rid': '33586533', 'eid': '33586533'}	['Aluko OO', 'Obafemi TH', 'Obiajunwa PO', 'Obiajunwa CJ', 'Obisanya OA', 'Odanye OH', 'Odeleye AO']	10.1080/09603123.2021.1879738	International journal of environmental health research	1	Odeleye AO	9106628	2021 Feb 14	['Journal Article']	PubMed - as supplied by publisher	Int J Environ Health Res	Solid waste management and health hazards associated with residence around open dumpsites in heterogeneous urban settlements in Southwest Nigeria.
33568076	{'pubmed': ['33568076'], 'medline': [], 'doi': '10.1186/s12886-021-01844-3', 'pii': '10.1186/s12886-021-01844-3', 'pmc': 'PMC7877085', 'rid': '33568076', 'eid': '33568076', 'pmcid': 'pmc-id: PMC7877085;'}	['Fikrie A', 'Mariam YG', 'Amaje E', 'Bekele H']	10.1186/s12886-021-01844-3	BMC ophthalmology	1	Bekele H	100967802	2021 Feb 10	['Journal Article']	PubMed - in process	BMC Ophthalmol	Knowledge about cataract and associated factors among adults in Yirgalem town, Sidama National Regional State, southern Ethiopia, 2020: a community based cross sectional study design.
33563234	{'pubmed': ['33563234'], 'medline': [], 'doi': '10.1186/s12884-021-03610-1', 'pii': '10.1186/s12884-021-03610-1', 'pmc': 'PMC7874624', 'rid': '33563234', 'eid': '33563234', 'pmcid': 'pmc-id: PMC7874624;'}	['Gilder ME', 'Tun NW', 'Carter A', 'Tan FFSL', 'Min AM', 'Eh H', 'Aye P', 'Carrara VI', 'Angkurawaranon C', 'McGready R']	10.1186/s12884-021-03610-1	BMC pregnancy and childbirth	1	McGready R	100967799	2021 Feb 9	['Journal Article']	PubMed - in process	BMC Pregnancy Childbirth	Outcomes for 298 breastfed neonates whose mothers received ketamine and diazepam for postpartum tubal ligation in a resource-limited setting.
33561169	{'pubmed': ['33561169'], 'medline': [], 'doi': '10.1371/journal.pone.0246694', 'pii': 'PONE-D-20-19873', 'pmc': 'PMC7872243', 'rid': '33561169', 'eid': '33561169', 'pmcid': 'pmc-id: PMC7872243;'}	['Zoleko-Manego R', 'Mischlinger J', 'Dejon-Agobé JC', 'Basra A', 'Mackanga JR', 'Akerey Diop D', 'Adegnika AA', 'Agnandji ST', 'Lell B', 'Kremsner PG', 'Matsiegui PB', 'González R', 'Menendez C', 'Ramharter M', 'Mombo-Ngoma G']	10.1371/journal.pone.0246694	PloS one	1	Mombo-Ngoma G	101285081	2021	['Journal Article']	PubMed - in process	PLoS One	Birth weight, growth, nutritional status and mortality of infants from Lambaréné and Fougamou in Gabon in their first year of life.
33549094	{'pubmed': ['33549094'], 'medline': [], 'doi': '10.1186/s12936-021-03616-2', 'pii': '10.1186/s12936-021-03616-2', 'pmc': 'PMC7866669', 'rid': '33549094', 'eid': '33549094', 'pmcid': 'pmc-id: PMC7866669;'}	['Mushi V', 'Mbotwa CH', 'Zacharia A', 'Ambrose T', 'Moshi FV']	10.1186/s12936-021-03616-2	Malaria journal	1	Moshi FV	101139802	2021 Feb 6	['Journal Article']	PubMed - in process	Malar J	Predictors for the uptake of optimal doses of sulfadoxine-pyrimethamine for intermittent preventive treatment of malaria during pregnancy in Tanzania: further analysis of the data of the 2015-2016 Tanzania demographic and health survey and malaria indicator survey.
33541366	{'pubmed': ['33541366'], 'medline': [], 'doi': '10.1186/s12936-021-03600-w', 'pii': '10.1186/s12936-021-03600-w', 'pmc': 'PMC7859895', 'rid': '33541366', 'eid': '33541366', 'pmcid': 'pmc-id: PMC7859895;'}	['Kessler A', 'Shylla B', 'Singh US', 'Lyngdoh R', 'Mawkhlieng B', 'van Eijk AM', 'Sullivan SA', 'Das A', 'Walton C', 'Wilson ML', 'Carlton JM', 'Albert S']	10.1186/s12936-021-03600-w	Malaria journal	1	Albert S	101139802	2021 Feb 4	['Journal Article']	PubMed - in process	Malar J	Spatial and temporal village-level prevalence of Plasmodium infection and associated risk factors in two districts of Meghalaya, India.
33534735	{'pubmed': ['33534735'], 'medline': [], 'doi': '10.4269/ajtmh.20-1351', 'pii': 'tpmd201351', 'rid': '33534735', 'eid': '33534735'}	['Taylor C', 'Namaste SML', 'Lowell J', 'Useem J', 'Yé Y']	10.4269/ajtmh.20-1351	The American journal of tropical medicine and hygiene	1	Yé Y	0370507	2021 Feb 1	['Journal Article']	PubMed - as supplied by publisher	Am J Trop Med Hyg	Estimating the Fraction of Severe Malaria among Malaria-Positive Children: Analysis of Household Surveys in 19 Malaria-Endemic Countries in Africa.
33530957	{'pubmed': ['33530957'], 'medline': [], 'doi': '10.1186/s12884-021-03582-2', 'pii': '10.1186/s12884-021-03582-2', 'pmc': 'PMC7852262', 'rid': '33530957', 'eid': '33530957', 'pmcid': 'pmc-id: PMC7852262;'}	['Amoako BK', 'Anto F']	10.1186/s12884-021-03582-2	BMC pregnancy and childbirth	1	Anto F	100967799	2021 Feb 2	['Journal Article']	PubMed - in process	BMC Pregnancy Childbirth	Late ANC initiation and factors associated with sub-optimal uptake of sulphadoxine-pyrimethamine in pregnancy: a preliminary study in Cape Coast Metropolis, Ghana.
33526152	{'pubmed': ['33526152'], 'medline': [], 'pii': 'S002193202100002X', 'doi': '10.1017/S002193202100002X', 'rid': '33526152', 'eid': '33526152'}	['Forty J', 'Keetile M']	10.1017/S002193202100002X	Journal of biosocial science	1	Keetile M	0177346	2021 Feb 2	['Journal Article']	PubMed - as supplied by publisher	J Biosoc Sci	Patterns and correlates of ownership and utilization of insecticide-treated bed-nets for malaria control among women of reproductive age (15-49 years) in Malawi.
33521357	{'pubmed': ['33521357'], 'medline': [], 'doi': '10.1016/j.heliyon.2021.e05975', 'pii': 'S2405-8440(21)00080-3', 'pmc': 'PMC7820925', 'rid': '33521357', 'eid': '33521357', 'pmcid': 'pmc-id: PMC7820925;'}	['Awosolu OB', 'Yahaya ZS', 'Farah Haziqah MT', 'Simon-Oke IA', 'Fakunle C']	10.1016/j.heliyon.2021.e05975	Heliyon	1	Fakunle C	101672560	2021 Jan	['Journal Article']	PubMed	Heliyon	A cross-sectional study of the prevalence, density, and risk factors associated with malaria transmission in urban communities of Ibadan, Southwestern Nigeria.
33516174	{'pubmed': ['33516174'], 'medline': [], 'doi': '10.1186/s12879-021-05836-y', 'pii': '10.1186/s12879-021-05836-y', 'pmc': 'PMC7847566', 'rid': '33516174', 'eid': '33516174', 'pmcid': 'pmc-id: PMC7847566;'}	['Ntenda PAM', 'Mussa R', 'Gowelo S', 'Sixpence A', 'Bauleni A', 'Simbeye A', 'Matengeni A', 'Matola E', 'Banda G', 'Stanley CC', 'Banda S', 'Nkoka O']	10.1186/s12879-021-05836-y	BMC infectious diseases	1	Nkoka O	100968551	2021 Jan 30	['Journal Article']	PubMed - indexed for MEDLINE	BMC Infect Dis	Determinants of self-reported correct knowledge about tuberculosis transmission among men and women in Malawi: evidence from a nationwide household survey.
33514368	{'pubmed': ['33514368'], 'medline': [], 'doi': '10.1186/s12936-021-03593-6', 'pii': '10.1186/s12936-021-03593-6', 'pmc': 'PMC7847156', 'rid': '33514368', 'eid': '33514368', 'pmcid': 'pmc-id: PMC7847156;'}	['Compaoré YD', 'Zongo I', 'Somé AF', 'Barry N', 'Nikiéma F', 'Kaboré TN', 'Ouattara A', 'Kabré Z', 'Wermi K', 'Zongo M', 'Yerbanga RS', 'Sagara I', 'Djimdé A', 'Ouédraogo JB']	10.1186/s12936-021-03593-6	Malaria journal	1	Ouédraogo JB	101139802	2021 Jan 29	['Journal Article']	PubMed - in process	Malar J	Hepatic safety of repeated treatment with pyronaridine-artesunate versus artemether-lumefantrine in patients with uncomplicated malaria: a secondary analysis of the WANECAM 1 data from Bobo-Dioulasso, Burkina Faso.
33505572	{'pubmed': ['33505572'], 'medline': [], 'doi': '10.11604/pamj.2020.37.203.18829', 'pii': 'PAMJ-37-203', 'pmc': 'PMC7813650', 'rid': '33505572', 'eid': '33505572', 'pmcid': 'pmc-id: PMC7813650;'}	['Gama A', 'Banda I', 'Kapaya F', 'Ingwe MM', 'Chiwaula J', 'Yeta A', 'Kawesha EC', 'Hamainza B', 'Chongwe G']	10.11604/pamj.2020.37.203.18829	The Pan African medical journal	1	Chongwe G	101517926	2020	['Journal Article']	PubMed - indexed for MEDLINE	Pan Afr Med J	Factors associated with private health facilities reporting malaria in the national health management information system in Zambia: a cross sectional study.
33481933	{'pubmed': ['33481933'], 'medline': [], 'doi': '10.1371/journal.pone.0245743', 'pii': 'PONE-D-20-20708', 'pmc': 'PMC7822292', 'rid': '33481933', 'eid': '33481933', 'pmcid': 'pmc-id: PMC7822292;'}	['Mekachie Sandie S', 'Sumbele IUN', 'Tasah MM', 'Kimbi HK']	10.1371/journal.pone.0245743	PloS one	1	Kimbi HK	101285081	2021	['Journal Article']	PubMed - in process	PLoS One	Malaria and intestinal parasite co-infection and its association with anaemia among people living with HIV in Buea, Southwest Cameroon: A community-based retrospective cohort study.
33478507	{'pubmed': ['33478507'], 'medline': [], 'doi': '10.1186/s12936-021-03590-9', 'pii': '10.1186/s12936-021-03590-9', 'pmc': 'PMC7817959', 'rid': '33478507', 'eid': '33478507', 'pmcid': 'pmc-id: PMC7817959;'}	['Banek K', 'Webb EL', 'Doogue EB', 'Smith SJ', 'Chandramohan D', 'Staedke SG']	10.1186/s12936-021-03590-9	Malaria journal	1	Staedke SG	101139802	2021 Jan 21	['Journal Article']	PubMed - in process	Malar J	Factors associated with access and adherence to artemisinin-based combination therapy (ACT) for children under five: a secondary analysis of a national survey in Sierra Leone.
33469869	{'pubmed': ['33469869'], 'medline': [], 'doi': '10.1007/s40615-020-00942-0', 'pii': '10.1007/s40615-020-00942-0', 'pmc': 'PMC7815186', 'rid': '33469869', 'eid': '33469869', 'pmcid': 'pmc-id: PMC7815186;'}	"['Mohammed M', ""Sha'aban A"", 'Jatau AI', 'Yunusa I', 'Isa AM', 'Wada AS', 'Obamiro K', 'Zainal H', 'Ibrahim B']"	10.1007/s40615-020-00942-0	Journal of racial and ethnic health disparities	1	Ibrahim B	101628476	2021 Jan 19	['Journal Article']	PubMed - as supplied by publisher	J Racial Ethn Health Disparities	Assessment of COVID-19 Information Overload Among the General Public.
33468247	{'pubmed': ['33468247'], 'medline': [], 'doi': '10.1186/s40249-021-00793-9', 'pii': '10.1186/s40249-021-00793-9', 'pmc': 'PMC7814633', 'rid': '33468247', 'eid': '33468247', 'pmcid': 'pmc-id: PMC7814633;'}	['Ding XY', 'Mao WH', 'Lu W', 'Yu H', 'Liu Q', 'Lu P', 'Jiang H', 'Zhang X', 'Lu F', 'Xu J', 'Zhong CQ', 'Hu JL', 'Jiang WX', 'Guo L', 'Tang SL', 'Zhu LM']	10.1186/s40249-021-00793-9	Infectious diseases of poverty	1	Zhu LM	101606645	2021 Jan 19	['Journal Article']	PubMed - in process	Infect Dis Poverty	Impact of multiple policy interventions on the screening and diagnosis of drug-resistant tuberculosis patients: a cascade analysis on six prefectures in China.
33441178	{'pubmed': ['33441178'], 'medline': [], 'doi': '10.1186/s12936-020-03578-x', 'pii': '10.1186/s12936-020-03578-x', 'pmc': 'PMC7805217', 'rid': '33441178', 'eid': '33441178', 'pmcid': 'pmc-id: PMC7805217;'}	['Abamecha F', 'Sudhakar M', 'Abebe L', 'Kebede Y', 'Alemayehu G', 'Birhanu Z']	10.1186/s12936-020-03578-x	Malaria journal	1	Birhanu Z	101139802	2021 Jan 13	['Journal Article']	PubMed - in process	Malar J	Effectiveness of the school-based social and behaviour change communication interventions on insecticide-treated nets utilization among primary school children in rural Ethiopia: a controlled quasi-experimental design.
33431057	{'pubmed': ['33431057'], 'medline': [], 'doi': '10.1186/s40249-020-00787-z', 'pii': '10.1186/s40249-020-00787-z', 'pmc': 'PMC7802189', 'rid': '33431057', 'eid': '33431057', 'pmcid': 'pmc-id: PMC7802189;'}	['Aung PL', 'Soe MT', 'Oo TL', 'Khin A', 'Thi A', 'Zhao Y', 'Cao Y', 'Cui L', 'Kyaw MP', 'Parker DM']	10.1186/s40249-020-00787-z	Infectious diseases of poverty	1	Parker DM	101606645	2021 Jan 11	['Journal Article']	PubMed - in process	Infect Dis Poverty	Predictors of malaria rapid diagnostic test positivity in a high burden area of Paletwa Township, Chin State in Western Myanmar.
33413402	{'pubmed': ['33413402'], 'medline': [], 'doi': '10.1186/s12936-020-03528-7', 'pii': '10.1186/s12936-020-03528-7', 'pmc': 'PMC7789308', 'rid': '33413402', 'eid': '33413402', 'pmcid': 'pmc-id: PMC7789308;'}	['Blanco M', 'Suárez-Sanchez P', 'García B', 'Nzang J', 'Ncogo P', 'Riloha M', 'Berzosa P', 'Benito A', 'Romay-Barja M']	10.1186/s12936-020-03528-7	Malaria journal	1	Romay-Barja M	101139802	2021 Jan 7	['Journal Article']	PubMed - in process	Malar J	Knowledge and practices regarding malaria and the National Treatment Guidelines among public health workers in Equatorial Guinea.
33407496	{'pubmed': ['33407496'], 'medline': [], 'doi': '10.1186/s12936-020-03461-9', 'pii': '10.1186/s12936-020-03461-9', 'pmc': 'PMC7788821', 'rid': '33407496', 'eid': '33407496', 'pmcid': 'pmc-id: PMC7788821;'}	['Mbuba E', 'Odufuwa OG', 'Tenywa FC', 'Philipo R', 'Tambwe MM', 'Swai JK', 'Moore JD', 'Moore SJ']	10.1186/s12936-020-03461-9	Malaria journal	1	Moore SJ	101139802	2021 Jan 6	['Journal Article']	PubMed - in process	Malar J	Single blinded semi-field evaluation of MAÏA<sup>®</sup> topical repellent ointment compared to unformulated 20% DEET against Anopheles gambiae, Anopheles arabiensis and Aedes aegypti in Tanzania.
33407284	{'pubmed': ['33407284'], 'medline': [], 'doi': '10.1186/s12889-020-10033-8', 'pii': '10.1186/s12889-020-10033-8', 'pmc': 'PMC7787417', 'rid': '33407284', 'eid': '33407284', 'pmcid': 'pmc-id: PMC7787417;'}	['Gona PN', 'Gona CM', 'Chikwasha V', 'Haruzivishe C', 'Mapoma CC', 'Rao SR']	10.1186/s12889-020-10033-8	BMC public health	1	Rao SR	100968562	2021 Jan 6	['Journal Article']	PubMed - in process	BMC Public Health	Intersection of HIV and Anemia in women of reproductive age: a 10-year analysis of three Zimbabwe demographic health surveys, 2005-2015.
33402997	{'pubmed': ['33402997'], 'medline': [], 'doi': '10.4314/ahs.v20i3.54', 'pii': 'jAFHS.v20.i3.pg1478', 'pmc': 'PMC7751557', 'rid': '33402997', 'eid': '33402997', 'pmcid': 'pmc-id: PMC7751557;'}	['Letuka T', 'Frade S']	10.4314/ahs.v20i3.54	African health sciences	1	Frade S	101149451	2020 Sep	['Journal Article']	PubMed - in process	Afr Health Sci	Household and individual risk factors of anaemia among under-5 children in Lesotho.
33402186	{'pubmed': ['33402186'], 'medline': [], 'doi': '10.1186/s12936-020-03540-x', 'pii': '10.1186/s12936-020-03540-x', 'pmc': 'PMC7786971', 'rid': '33402186', 'eid': '33402186', 'pmcid': 'pmc-id: PMC7786971;'}	['Sharma RK', 'Rajvanshi H', 'Bharti PK', 'Nisar S', 'Jayswar H', 'Mishra AK', 'Saha KB', 'Shukla MM', 'Das A', 'Kaur H', 'Wattal SL', 'Lal AA']	10.1186/s12936-020-03540-x	Malaria journal	1	Lal AA	101139802	2021 Jan 5	['Journal Article']	PubMed - in process	Malar J	Socio-economic determinants of malaria in tribal dominated Mandla district enrolled in Malaria Elimination Demonstration Project in Madhya Pradesh.
33382787	{'pubmed': ['33382787'], 'medline': [], 'doi': '10.1371/journal.pone.0244457', 'pii': 'PONE-D-20-33491', 'pmc': 'PMC7774953', 'rid': '33382787', 'eid': '33382787', 'pmcid': 'pmc-id: PMC7774953;'}	['Bosco AB', 'Nankabirwa JI', 'Yeka A', 'Nsobya S', 'Gresty K', 'Anderson K', 'Mbaka P', 'Prosser C', 'Smith D', 'Opigo J', 'Namubiru R', 'Arinaitwe E', 'Kissa J', 'Gonahasa S', 'Won S', 'Lee B', 'Lim CS', 'Karamagi C', 'Cheng Q', 'Nakayaga JK', 'Kamya MR']	10.1371/journal.pone.0244457	PloS one	1	Kamya MR	101285081	2020	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Limitations of rapid diagnostic tests in malaria surveys in areas with varied transmission intensity in Uganda 2017-2019: Implications for selection and use of HRP2 RDTs.
33376434	{'pubmed': ['33376434'], 'medline': [], 'doi': '10.2147/JBM.S284572', 'pii': '284572', 'pmc': 'PMC7755328', 'rid': '33376434', 'eid': '33376434', 'pmcid': 'pmc-id: PMC7755328;'}	['Getawa S', 'Getaneh Z', 'Melku M']	10.2147/JBM.S284572	Journal of blood medicine	1	Melku M	101550884	2020	['Journal Article']	PubMed	J Blood Med	Hematological Abnormalities and Associated Factors Among Undernourished Under-Five Children Attending University of Gondar Specialized Referral Hospital, Northwest Ethiopia.
33373719	{'pubmed': ['33373719'], 'medline': [], 'pii': 'S1201-9712(20)32581-9', 'doi': '10.1016/j.ijid.2020.12.057', 'rid': '33373719', 'eid': '33373719'}	['Ferede G', 'Tiruneh M', 'Abate E', 'Wondimeneh Y', 'Gadisa E', 'Howe R', 'Aseffa A', 'Tessema B']	10.1016/j.ijid.2020.12.057	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases	1	Tessema B	9610933	2020 Dec 26	['Journal Article']	PubMed - as supplied by publisher	Int J Infect Dis	Evidence of chikungunya virus infection among febrile patients in northwest Ethiopia.
33370264	{'pubmed': ['33370264'], 'medline': [], 'doi': '10.1371/journal.pntd.0008916', 'pii': 'PNTD-D-20-00348', 'pmc': 'PMC7872281', 'rid': '33370264', 'eid': '33370264', 'pmcid': 'pmc-id: PMC7872281;'}	['Lau CL', 'Sheel M', 'Gass K', 'Fuimaono S', 'David MC', 'Won KY', 'Sheridan S', 'Graves PM']	10.1371/journal.pntd.0008916	PLoS neglected tropical diseases	1	Graves PM	101291488	2020 Dec	['Journal Article']	PubMed - in process	PLoS Negl Trop Dis	Potential strategies for strengthening surveillance of lymphatic filariasis in American Samoa after mass drug administration: Reducing 'number needed to test' by targeting older age groups, hotspots, and household members of infected persons.
33364532	{'pubmed': ['33364532'], 'medline': [], 'doi': '10.1029/2020GH000299', 'pii': 'GH2197', 'pmc': 'PMC7752622', 'rid': '33364532', 'eid': '33364532', 'pmcid': 'pmc-id: PMC7752622;'}	['Hoffman-Hall A', 'Puett R', 'Silva JA', 'Chen D', 'Baer A', 'Han KT', 'Han ZY', 'Thi A', 'Htay T', 'Thein ZW', 'Aung PP', 'Plowe CV', 'Nyunt MM', 'Loboda TV']	10.1029/2020GH000299	GeoHealth	1	Loboda TV	101706476	2020 Dec	['Journal Article']	PubMed	Geohealth	Malaria Exposure in Ann Township, Myanmar, as a Function of Land Cover and Land Use: Combining Satellite Earth Observations and Field Surveys.
