Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
30410988	DictElement({'pubmed': ['30410988'], 'medline': [], 'doi': '10.1002/lio2.174', 'pii': 'LIO2174', 'pmc': 'PMC6209613', 'rid': '30410988', 'eid': '30410988', 'pmcid': 'pmc-id: PMC6209613;'}, attributes={})	['Langhout GC', 'Kuhlmann KFD', 'Schreuder P', 'Bydlon T', 'Smeele LE', 'van den Brekel MWM', 'Sterenborg HJCM', 'Hendriks BHW', 'Ruers TJM']	10.1002/lio2.174	Laryngoscope investigative otolaryngology	1	Ruers TJM	101684963	2018 Oct	['Journal Article']	PubMed	Laryngoscope Investig Otolaryngol	In vivo nerve identification in head and neck surgery using diffuse reflectance spectroscopy.
30396341	DictElement({'pubmed': ['30396341'], 'medline': [], 'doi': '10.1186/s12938-018-0581-6', 'pii': '10.1186/s12938-018-0581-6', 'pmc': 'PMC6219009', 'rid': '30396341', 'eid': '30396341', 'pmcid': 'pmc-id: PMC6219009;'}, attributes={})	['Song HJ', 'Yang ES', 'Kim JD', 'Park CY', 'Kyung MS', 'Kim YS']	10.1186/s12938-018-0581-6	Biomedical engineering online	1	Kim YS	101147518	2018 Nov 6	['Journal Article']	PubMed - indexed for MEDLINE	Biomed Eng Online	Best serum biomarker combination for ovarian cancer classification.
30327913	DictElement({'pubmed': ['30327913'], 'medline': [], 'doi': '10.1007/s00464-018-6512-6', 'pii': '10.1007/s00464-018-6512-6', 'rid': '30327913', 'eid': '30327913'}, attributes={})	['Quero G', 'Lapergola A', 'Barberio M', 'Seeliger B', 'Saccomandi P', 'Guerriero L', 'Mutter D', 'Saadi A', 'Worreth M', 'Marescaux J', 'Agnus V', 'Diana M']	10.1007/s00464-018-6512-6	Surgical endoscopy	1	Diana M	8806653	2018 Oct 16	['Journal Article']	PubMed - as supplied by publisher	Surg Endosc	Discrimination between arterial and venous bowel ischemia by computer-assisted analysis of the fluorescent signal.
30202885	DictElement({'pubmed': ['30202885'], 'medline': [], 'pii': '5092930', 'doi': '10.1093/bioinformatics/bty796', 'rid': '30202885', 'eid': '30202885'}, attributes={})	['Dong X', 'Lin L', 'Zhang R', 'Zhao Y', 'Christiani DC', 'Wei Y', 'Chen F']	10.1093/bioinformatics/bty796	Bioinformatics (Oxford, England)	1	Chen F	9808944	2018 Sep 8	['Journal Article']	PubMed - as supplied by publisher	Bioinformatics	TOBMI: Trans-omics block missing data imputation using a k-Nearest Neighbor weighted approach.
30091413	DictElement({'pubmed': ['30091413'], 'medline': [], 'pii': 'CDT-EPUB-92296', 'doi': '10.2174/1389450119666180809122244', 'rid': '30091413', 'eid': '30091413'}, attributes={})	['Hu Y', 'Lu Y', 'Wang S', 'Zhang M', 'Qu X', 'Niu B']	10.2174/1389450119666180809122244	Current drug targets	1	Niu B	100960531	2019	['Journal Article']	PubMed - in process	Curr Drug Targets	Application of Machine Learning Approaches for the Design and Study of Anticancer Drugs.
30069674	DictElement({'pubmed': ['30069674'], 'medline': [], 'doi': '10.1007/s11517-018-1874-4', 'pii': '10.1007/s11517-018-1874-4', 'rid': '30069674', 'eid': '30069674'}, attributes={})	['Ghosh M', 'Adhikary S', 'Ghosh KK', 'Sardar A', 'Begum S', 'Sarkar R']	10.1007/s11517-018-1874-4	Medical & biological engineering & computing	1	Sarkar R	7704869	2019 Jan	['Journal Article']	PubMed - indexed for MEDLINE	Med Biol Eng Comput	Genetic algorithm based cancerous gene identification from microarray data using ensemble of filter methods.
30049182	DictElement({'pubmed': ['30049182'], 'medline': [], 'doi': '10.22034/APJCP.2018.19.7.1747', 'pmc': 'PMC6165638', 'rid': '30049182', 'eid': '30049182', 'pmcid': 'pmc-id: PMC6165638;'}, attributes={})	['Nindrea RD', 'Aryandono T', 'Lazuardi L', 'Dwiprahasto I']	10.22034/APJCP.2018.19.7.1747	Asian Pacific journal of cancer prevention : APJCP	1	Dwiprahasto I	101130625	2018 Jul 27	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Asian Pac J Cancer Prev	Diagnostic Accuracy of Different Machine Learning Algorithms for Breast Cancer Risk Calculation: a Meta-Analysis
30015593	DictElement({'pubmed': ['30015593'], 'medline': [], 'doi': '10.1177/0161734618787447', 'rid': '30015593', 'eid': '30015593'}, attributes={})	['Bharti P', 'Mittal D', 'Ananthasivan R']	10.1177/0161734618787447	Ultrasonic imaging	1	Ananthasivan R	7909167	2018 Nov	['Journal Article']	PubMed - indexed for MEDLINE	Ultrason Imaging	Preliminary Study of Chronic Liver Classification on Ultrasound Images Using an Ensemble Model.
29995204	DictElement({'pubmed': ['29995204'], 'medline': [], 'doi': '10.1007/s10916-018-1010-x', 'pii': '10.1007/s10916-018-1010-x', 'rid': '29995204', 'eid': '29995204'}, attributes={})	['El Houby EMF']	10.1007/s10916-018-1010-x	Journal of medical systems	1	El Houby EMF	7806056	2018 Jul 11	['Journal Article']	PubMed - indexed for MEDLINE	J Med Syst	Framework of Computer Aided Diagnosis Systems for Cancer Classification Based on Medical Images.
29994432	DictElement({'pubmed': ['29994432'], 'medline': [], 'doi': '10.1109/JBHI.2018.2800741', 'rid': '29994432', 'eid': '29994432'}, attributes={})	['Monge-Alvarez J', 'Hoyos-Barcelo C', 'Lesso P', 'Casaseca-de-la-Higuera P']	10.1109/JBHI.2018.2800741	IEEE journal of biomedical and health informatics	1	Casaseca-de-la-Higuera P	101604520	2019 Jan	['Journal Article']	PubMed - in process	IEEE J Biomed Health Inform	Robust Detection of Audio-Cough Events Using Local Hu Moments.
29994094	DictElement({'pubmed': ['29994094'], 'medline': [], 'doi': '10.1109/TVCG.2018.2817557', 'pmc': 'PMC6148410', 'mid': 'NIHMS973092', 'rid': '29994094', 'eid': '29994094', 'pmcid': 'pmc-id: PMC6148410;manuscript-id: NIHMS973092;'}, attributes={})	['Marai GE', 'Ma C', 'Burks AT', 'Pellolio F', 'Canahuate G', 'Vock DM', 'Mohamed ASR', 'Fuller CD']	10.1109/TVCG.2018.2817557	IEEE transactions on visualization and computer graphics	1	Fuller CD	9891704	2019 Apr	['Journal Article']	PubMed - in process	IEEE Trans Vis Comput Graph	Precision Risk Analysis of Cancer Therapy with Interactive Nomograms and Survival Plots.
29928606	DictElement({'pubmed': ['29928606'], 'medline': [], 'doi': '10.21037/qims.2018.05.01', 'pii': 'qims-08-04-410', 'pmc': 'PMC5989098', 'rid': '29928606', 'eid': '29928606', 'pmcid': 'pmc-id: PMC5989098;'}, attributes={})	['Hou Z', 'Yang Y', 'Li S', 'Yan J', 'Ren W', 'Liu J', 'Wang K', 'Liu B', 'Wan S']	10.21037/qims.2018.05.01	Quantitative imaging in medicine and surgery	1	Wan S	101577942	2018 May	['Journal Article']	PubMed	Quant Imaging Med Surg	Radiomic analysis using contrast-enhanced CT: predict treatment response to pulsed low dose rate radiotherapy in gastric carcinoma with abdominal cavity metastasis.
29915992	DictElement({'pubmed': ['29915992'], 'medline': [], 'doi': '10.1007/s10916-018-0989-3', 'pii': '10.1007/s10916-018-0989-3', 'rid': '29915992', 'eid': '29915992'}, attributes={})	['Hernández-Capistrán J', 'Martínez-Carballido JF', 'Rosas-Romero R']	10.1007/s10916-018-0989-3	Journal of medical systems	1	Rosas-Romero R	7806056	2018 Jun 18	['Journal Article']	PubMed - indexed for MEDLINE	J Med Syst	False Positive Reduction by an Annular Model as a Set of Few Features for Microcalcification Detection to Assist Early Diagnosis of Breast Cancer.
29863729	DictElement({'pubmed': ['29863729'], 'medline': [], 'doi': '10.1039/c8an00189h', 'rid': '29863729', 'eid': '29863729'}, attributes={})	['Li Q', 'Li W', 'Zhang J', 'Xu Z']	10.1039/c8an00189h	The Analyst	1	Xu Z	0372652	2018 Jun 11	['Journal Article']	PubMed - indexed for MEDLINE	Analyst	An improved k-nearest neighbour method to diagnose breast cancer.
29804518	DictElement({'pubmed': ['29804518'], 'medline': [], 'doi': '10.1177/1533034618775530', 'pmc': 'PMC5972199', 'rid': '29804518', 'eid': '29804518', 'pmcid': 'pmc-id: PMC5972199;'}, attributes={})	['Reda I', 'Khalil A', 'Elmogy M', 'Abou El-Fetouh A', 'Shalaby A', 'Abou El-Ghar M', 'Elmaghraby A', 'Ghazal M', 'El-Baz A']	10.1177/1533034618775530	Technology in cancer research & treatment	1	El-Baz A	101140941	2018 Jan 1	['Journal Article']	PubMed - indexed for MEDLINE	Technol Cancer Res Treat	Deep Learning Role in Early Diagnosis of Prostate Cancer.
29702670	DictElement({'pubmed': ['29702670'], 'medline': [], 'doi': '10.1371/journal.pone.0196385', 'pii': 'PONE-D-17-21274', 'pmc': 'PMC5922581', 'rid': '29702670', 'eid': '29702670', 'pmcid': 'pmc-id: PMC5922581;'}, attributes={})	['Tariq H', 'Eldridge E', 'Welch I']	10.1371/journal.pone.0196385	PloS one	1	Welch I	101285081	2018	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	An efficient approach for feature construction of high-dimensional microarray data by random projections.
29660477	DictElement({'pubmed': ['29660477'], 'medline': [], 'pii': 'S0888-7543(18)30229-5', 'doi': '10.1016/j.ygeno.2018.04.004', 'rid': '29660477', 'eid': '29660477'}, attributes={})	['Pashaei E', 'Pashaei E', 'Aydin N']	10.1016/j.ygeno.2018.04.004	Genomics	1	Aydin N	8800135	2018 Apr 14	['Journal Article']	PubMed - as supplied by publisher	Genomics	Gene selection using hybrid binary black hole algorithm and modified binary particle swarm optimization.
29589844	DictElement({'pubmed': ['29589844'], 'medline': [], 'doi': '10.1039/c7ib00222j', 'rid': '29589844', 'eid': '29589844'}, attributes={})	['Nyberg KD', 'Bruce SL', 'Nguyen AV', 'Chan CK', 'Gill NK', 'Kim TH', 'Sloan EK', 'Rowat AC']	10.1039/c7ib00222j	Integrative biology : quantitative biosciences from nano to macro	1	Rowat AC	101478378	2018 Apr 23	['Journal Article']	PubMed - indexed for MEDLINE	Integr Biol (Camb)	Predicting cancer cell invasion by single-cell physical phenotyping.
29541503	DictElement({'pubmed': ['29541503'], 'medline': [], 'doi': '10.1364/BOE.9.001057', 'pii': '318996', 'pmc': 'PMC5846513', 'rid': '29541503', 'eid': '29541503', 'pmcid': 'pmc-id: PMC5846513;'}, attributes={})	['Chen X', 'Li X', 'Yang S', 'Yu X', 'Liu A']	10.1364/BOE.9.001057	Biomedical optics express	1	Liu A	101540630	2018 Mar 1	['Journal Article']	PubMed	Biomed Opt Express	Discrimination of lymphoma using laser-induced breakdown spectroscopy conducted on whole blood samples.
29396730	DictElement({'pubmed': ['29396730'], 'medline': [], 'doi': '10.1007/s10103-017-2433-1', 'pii': '10.1007/s10103-017-2433-1', 'rid': '29396730', 'eid': '29396730'}, attributes={})	['Langhout GC', 'Kuhlmann KFD', 'Wouters MWJM', 'van der Hage JA', 'van Coevorden F', 'Müller M', 'Bydlon TM', 'Sterenborg HJCM', 'Hendriks BHW', 'Ruers TJM']	10.1007/s10103-017-2433-1	Lasers in medical science	1	Ruers TJM	8611515	2018 Apr	['Journal Article']	PubMed - indexed for MEDLINE	Lasers Med Sci	Nerve detection during surgery: optical spectroscopy for peripheral nerve localization.
29358382	DictElement({'pubmed': ['29358382'], 'medline': [], 'pii': '1717960115', 'doi': '10.1073/pnas.1717960115', 'pmc': 'PMC5819441', 'rid': '29358382', 'eid': '29358382', 'pmcid': 'pmc-id: PMC5819441;'}, attributes={})	['Kim BJ', 'Kim SH']	10.1073/pnas.1717960115	Proceedings of the National Academy of Sciences of the United States of America	1	Kim SH	7505876	2018 Feb 6	['Journal Article']	PubMed - indexed for MEDLINE	Proc Natl Acad Sci U S A	Prediction of inherited genomic susceptibility to 20 common cancer types by a supervised machine-learning method.
29326690	DictElement({'pubmed': ['29326690'], 'medline': [], 'doi': '10.3389/fimmu.2017.01771', 'pmc': 'PMC5741695', 'rid': '29326690', 'eid': '29326690', 'pmcid': 'pmc-id: PMC5741695;'}, attributes={})	['Cosma G', 'McArdle SE', 'Reeder S', 'Foulds GA', 'Hood S', 'Khan M', 'Pockley AG']	10.3389/fimmu.2017.01771	Frontiers in immunology	1	Pockley AG	101560960	2017	['Journal Article']	PubMed	Front Immunol	Identifying the Presence of Prostate Cancer in Individuals with PSA Levels &lt;20 ng ml<sup>-1</sup> Using Computational Data Extraction Analysis of High Dimensional Peripheral Blood Flow Cytometric Phenotyping Data.
29186913	DictElement({'pubmed': ['29186913'], 'medline': [], 'pii': 's17122739', 'doi': '10.3390/s17122739', 'pmc': 'PMC5750796', 'rid': '29186913', 'eid': '29186913', 'pmcid': 'pmc-id: PMC5750796;'}, attributes={})	['Li Q', 'Hao C', 'Kang X', 'Zhang J', 'Sun X', 'Wang W', 'Zeng H']	10.3390/s17122739	Sensors (Basel, Switzerland)	1	Zeng H	101204366	2017 Nov 27	['Journal Article']	PubMed - indexed for MEDLINE	Sensors (Basel)	Colorectal Cancer and Colitis Diagnosis Using Fourier Transform Infrared Spectroscopy and an Improved K-Nearest-Neighbour Classifier.
29101826	DictElement({'pubmed': ['29101826'], 'medline': [], 'pii': 'S1476-9271(17)30555-8', 'doi': '10.1016/j.compbiolchem.2017.10.003', 'rid': '29101826', 'eid': '29101826'}, attributes={})	['Al-Aqtash RA', 'Zihlif MA', 'Hammad H', 'Nassar ZD', 'Meliti JA', 'Taha MO']	10.1016/j.compbiolchem.2017.10.003	Computational biology and chemistry	1	Taha MO	101157394	2017 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Chem	Ligand-based computational modelling of platelet-derived growth factor beta receptor leading to new angiogenesis inhibitory leads.
29053381	DictElement({'pubmed': ['29053381'], 'medline': [], 'doi': '10.1089/cmb.2017.0120', 'rid': '29053381', 'eid': '29053381'}, attributes={})	['Park H', 'Shimamura T', 'Imoto S', 'Miyano S']	10.1089/cmb.2017.0120	Journal of computational biology : a journal of computational molecular cell biology	1	Miyano S	9433358	2018 Feb	['Journal Article']	PubMed - indexed for MEDLINE	J Comput Biol	Adaptive NetworkProfiler for Identifying Cancer Characteristic-Specific Gene Regulatory Networks.
28915670	DictElement({'pubmed': ['28915670'], 'medline': [], 'doi': '10.18632/oncotarget.18985', 'pii': '18985', 'pmc': 'PMC5593641', 'rid': '28915670', 'eid': '28915670', 'pmcid': 'pmc-id: PMC5593641;'}, attributes={})	['Stefanovski D', 'Tang G', 'Wawrowsky K', 'Boston RC', 'Lambrecht N', 'Tajbakhsh J']	10.18632/oncotarget.18985	Oncotarget	1	Tajbakhsh J	101532965	2017 Aug 22	['Journal Article']	PubMed	Oncotarget	Prostate cancer diagnosis using epigenetic biomarkers, 3D high-content imaging and probabilistic cell-by-cell classifiers.
28779596	DictElement({'pubmed': ['28779596'], 'medline': [], 'pii': 'S0010-4825(17)30236-6', 'doi': '10.1016/j.compbiomed.2017.07.012', 'rid': '28779596', 'eid': '28779596'}, attributes={})	['Chen Y', 'Luo Y', 'Huang W', 'Hu D', 'Zheng RQ', 'Cong SZ', 'Meng FK', 'Yang H', 'Lin HJ', 'Sun Y', 'Wang XY', 'Wu T', 'Ren J', 'Pei SF', 'Zheng Y', 'He Y', 'Hu Y', 'Yang N', 'Yan H']	10.1016/j.compbiomed.2017.07.012	Computers in biology and medicine	1	Yan H	1250250	2017 Oct 1	['Clinical Trial', 'Journal Article', 'Multicenter Study']	PubMed - indexed for MEDLINE	Comput Biol Med	Machine-learning-based classification of real-time tissue elastography for hepatic fibrosis in patients with chronic hepatitis B.
28754978	DictElement({'pubmed': ['28754978'], 'medline': [], 'doi': '10.1038/s41598-017-07189-6', 'pii': '10.1038/s41598-017-07189-6', 'pmc': 'PMC5533795', 'rid': '28754978', 'eid': '28754978', 'pmcid': 'pmc-id: PMC5533795;'}, attributes={})	['Dai X', 'Hua T', 'Hong T']	10.1038/s41598-017-07189-6	Scientific reports	1	Hong T	101563288	2017 Jul 28	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	Integrated diagnostic network construction reveals a 4-gene panel and 5 cancer hallmarks driving breast cancer heterogeneity.
28700903	DictElement({'pubmed': ['28700903'], 'medline': [], 'pii': 'S0010-4825(17)30226-3', 'doi': '10.1016/j.compbiomed.2017.07.002', 'rid': '28700903', 'eid': '28700903'}, attributes={})	['Ali H', 'Sharif M', 'Yasmin M', 'Rehmani MH']	10.1016/j.compbiomed.2017.07.002	Computers in biology and medicine	1	Rehmani MH	1250250	2017 Sep 1	['Journal Article']	PubMed - indexed for MEDLINE	Comput Biol Med	Computer-based classification of chromoendoscopy images using homogeneous texture descriptors.
28623478	DictElement({'pubmed': ['28623478'], 'medline': [], 'doi': '10.1007/s11548-017-1626-1', 'pii': '10.1007/s11548-017-1626-1', 'rid': '28623478', 'eid': '28623478'}, attributes={})	['Farag AA', 'Ali A', 'Elshazly S', 'Farag AA']	10.1007/s11548-017-1626-1	International journal of computer assisted radiology and surgery	1	Farag AA	101499225	2017 Oct	['Journal Article']	PubMed - indexed for MEDLINE	Int J Comput Assist Radiol Surg	Feature fusion for lung nodule classification.
28582926	DictElement({'pubmed': ['28582926'], 'medline': [], 'pii': 'THC1341', 'doi': '10.3233/THC-171341', 'rid': '28582926', 'eid': '28582926'}, attributes={})	['Zhan T', 'Feng P', 'Hong X', 'Lu Z', 'Xiao L', 'Zhang Y']	10.3233/THC-171341	Technology and health care : official journal of the European Society for Engineering and Medicine	1	Zhang Y	9314590	2017 Jul 20	['Journal Article']	PubMed - indexed for MEDLINE	Technol Health Care	An automatic glioma grading method based on multi-feature extraction and fusion.
28480118	DictElement({'pubmed': ['28480118'], 'medline': [], 'doi': '10.4103/jpi.jpi_84_16', 'pii': 'JPI-8-15', 'pmc': 'PMC5404351', 'rid': '28480118', 'eid': '28480118', 'pmcid': 'pmc-id: PMC5404351;'}, attributes={})	['Hanna MG', 'Liu C', 'Rohde GK', 'Singh R']	10.4103/jpi.jpi_84_16	Journal of pathology informatics	1	Singh R	101528849	2017	['Journal Article']	PubMed	J Pathol Inform	Predictive Nuclear Chromatin Characteristics of Melanoma and Dysplastic Nevi.
28436405	DictElement({'pubmed': ['28436405'], 'medline': [], 'pii': 'THC160805', 'doi': '10.3233/THC-160805', 'rid': '28436405', 'eid': '28436405'}, attributes={})	['Milosevic M', 'Jovanovic Z', 'Jankovic D']	10.3233/THC-160805	Technology and health care : official journal of the European Society for Engineering and Medicine	1	Jankovic D	9314590	2017 Aug 9	['Journal Article']	PubMed - indexed for MEDLINE	Technol Health Care	A comparison of methods for three-class mammograms classification.
28409834	DictElement({'pubmed': ['28409834'], 'medline': [], 'doi': '10.1002/mp.12273', 'rid': '28409834', 'eid': '28409834'}, attributes={})	['Shaukat F', 'Raja G', 'Gooya A', 'Frangi AF']	10.1002/mp.12273	Medical physics	1	Frangi AF	0425746	2017 Jul	['Journal Article']	PubMed - indexed for MEDLINE	Med Phys	Fully automatic detection of lung nodules in CT images using a hybrid feature set.
28299833	DictElement({'pubmed': ['28299833'], 'medline': [], 'doi': '10.1002/jmr.2623', 'rid': '28299833', 'eid': '28299833'}, attributes={})	['Khanfar MA', 'Taha MO']	10.1002/jmr.2623	Journal of molecular recognition : JMR	1	Taha MO	9004580	2017 Sep	['Journal Article']	PubMed - indexed for MEDLINE	J Mol Recognit	Unsupervised pharmacophore modeling combined with QSAR analyses revealed novel low micromolar SIRT2 inhibitors.
28268818	DictElement({'pubmed': ['28268818'], 'medline': [], 'doi': '10.1109/EMBC.2016.7591223', 'rid': '28268818', 'eid': '28268818'}, attributes={})	['Mishra S', 'Kaddi CD', 'Wang MD']	10.1109/EMBC.2016.7591223	Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference	1	Wang MD	101243413	2016 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Conf Proc IEEE Eng Med Biol Soc	Pan-cancer analysis for studying cancer stage using protein and gene expression data.
