Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
33708896	{'pubmed': ['33708896'], 'medline': [], 'doi': '10.21037/atm-20-6337', 'pii': 'atm-09-03-269', 'pmc': 'PMC7940908', 'rid': '33708896', 'eid': '33708896', 'pmcid': 'pmc-id: PMC7940908;'}	['Yu C', 'Helwig EJ']	10.21037/atm-20-6337	Annals of translational medicine	1	Helwig EJ	101617978	2021 Feb	['Journal Article', 'Review']	PubMed	Ann Transl Med	Artificial intelligence in gastric cancer: a translational narrative review.
33707415	{'pubmed': ['33707415'], 'medline': [], 'doi': '10.1038/s41467-021-21879-w', 'pii': '10.1038/s41467-021-21879-w', 'rid': '33707415', 'eid': '33707415'}	['Sidhom JW', 'Larman HB', 'Pardoll DM', 'Baras AS']	10.1038/s41467-021-21879-w	Nature communications	1	Baras AS	101528555	2021 Mar 11	['Journal Article']	PubMed - in process	Nat Commun	DeepTCR is a deep learning framework for revealing sequence concepts within T-cell repertoires.
33706810	{'pubmed': ['33706810'], 'medline': [], 'doi': '10.1186/s13073-021-00845-7', 'pii': '10.1186/s13073-021-00845-7', 'pmc': 'PMC7953710', 'rid': '33706810', 'eid': '33706810', 'pmcid': 'pmc-id: PMC7953710;'}	['Chereda H', 'Bleckmann A', 'Menck K', 'Perera-Bel J', 'Stegmaier P', 'Auer F', 'Kramer F', 'Leha A', 'Beißbarth T']	10.1186/s13073-021-00845-7	Genome medicine	1	Beißbarth T	101475844	2021 Mar 11	['Journal Article']	PubMed - in process	Genome Med	Explaining decisions of graph convolutional neural networks: patient-specific molecular subnetworks responsible for metastasis prediction in breast cancer.
33694250	{'pubmed': ['33694250'], 'medline': [], 'doi': '10.1002/jmri.27592', 'rid': '33694250', 'eid': '33694250'}	['Xia W', 'Hu B', 'Li H', 'Shi W', 'Tang Y', 'Yu Y', 'Geng C', 'Wu Q', 'Yang L', 'Yu Z', 'Geng D', 'Li Y']	10.1002/jmri.27592	Journal of magnetic resonance imaging : JMRI	1	Li Y	9105850	2021 Mar 11	['Journal Article']	PubMed - as supplied by publisher	J Magn Reson Imaging	Deep Learning for Automatic Differential Diagnosis of Primary Central Nervous System Lymphoma and Glioblastoma: Multi-Parametric Magnetic Resonance Imaging Based Convolutional Neural Network Model.
33694046	{'pubmed': ['33694046'], 'medline': [], 'doi': '10.1186/s41747-021-00210-8', 'pii': '10.1186/s41747-021-00210-8', 'rid': '33694046', 'eid': '33694046'}	['Borrelli P', 'Kaboteh R', 'Enqvist O', 'Ulén J', 'Trägårdh E', 'Kjölhede H', 'Edenbrandt L']	10.1186/s41747-021-00210-8	European radiology experimental	1	Edenbrandt L	101721752	2021 Mar 11	['Journal Article']	PubMed - in process	Eur Radiol Exp	Artificial intelligence-aided CT segmentation for body composition analysis: a validation study.
33691025	{'pubmed': ['33691025'], 'medline': [], 'pii': '9789811232701_0027', 'pmc': 'PMC7959046', 'mid': 'NIHMS1649367', 'rid': '33691025', 'eid': '33691025', 'pmcid': 'pmc-id: PMC7959046;manuscript-id: NIHMS1649367;'}	['Levy J', 'Haudenschild C', 'Barwick C', 'Christensen B', 'Vaickus L']		Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing	1	Vaickus L	9711271	2021	['Journal Article']	PubMed - in process	Pac Symp Biocomput	Topological Feature Extraction and Visualization of Whole Slide Images using Graph Neural Networks.
33685587	{'pubmed': ['33685587'], 'medline': [], 'pii': 'S0933-3657(21)00017-8', 'doi': '10.1016/j.artmed.2021.102024', 'rid': '33685587', 'eid': '33685587'}	['Li J', 'Tian Y', 'Li R', 'Zhou T', 'Li J', 'Ding K', 'Li J']	10.1016/j.artmed.2021.102024	Artificial intelligence in medicine	1	Li J	8915031	2021 Mar	['Journal Article']	PubMed - in process	Artif Intell Med	Improving prediction for medical institution with limited patient data: Leveraging hospital-specific data based on multicenter collaborative research network.
33680351	{'pubmed': ['33680351'], 'medline': [], 'doi': '10.1016/j.csbj.2021.02.016', 'pii': 'S2001-0370(21)00067-2', 'pmc': 'PMC7923948', 'rid': '33680351', 'eid': '33680351', 'pmcid': 'pmc-id: PMC7923948;'}	['Jiang H', 'Tang S', 'Liu W', 'Zhang Y']	10.1016/j.csbj.2021.02.016	Computational and structural biotechnology journal	1	Zhang Y	101585369	2021	['Journal Article']	PubMed	Comput Struct Biotechnol J	Deep learning for COVID-19 chest CT (computed tomography) image analysis: A lesson from lung cancer.
33677262	{'pubmed': ['33677262'], 'medline': [], 'pii': 'S1361-8415(21)00056-6', 'doi': '10.1016/j.media.2021.102010', 'rid': '33677262', 'eid': '33677262'}	['Wang X', 'Chen H', 'Xiang H', 'Lin H', 'Lin X', 'Heng PA']	10.1016/j.media.2021.102010	Medical image analysis	1	Heng PA	9713490	2021 Feb 22	['Journal Article']	PubMed - as supplied by publisher	Med Image Anal	Deep virtual adversarial self-training with consistency regularization for semi-supervised medical image classification.
33674891	{'pubmed': ['33674891'], 'medline': [], 'doi': '10.1007/s00259-021-05270-x', 'pii': '10.1007/s00259-021-05270-x', 'rid': '33674891', 'eid': '33674891'}	['Weber M', 'Kersting D', 'Umutlu L', 'Schäfers M', 'Rischpler C', 'Fendler WP', 'Buvat I', 'Herrmann K', 'Seifert R']	10.1007/s00259-021-05270-x	European journal of nuclear medicine and molecular imaging	1	Seifert R	101140988	2021 Mar 5	['Journal Article']	PubMed - as supplied by publisher	Eur J Nucl Med Mol Imaging	"Just another ""Clever Hans""? Neural networks and FDG PET-CT to predict the outcome of patients with breast cancer."
33669539	{'pubmed': ['33669539'], 'medline': [], 'pii': 's21041441', 'doi': '10.3390/s21041441', 'pmc': 'PMC7922083', 'rid': '33669539', 'eid': '33669539', 'pmcid': 'pmc-id: PMC7922083;'}	['Safarov S', 'Whangbo TK']	10.3390/s21041441	Sensors (Basel, Switzerland)	1	Whangbo TK	101204366	2021 Feb 19	['Journal Article']	PubMed - indexed for MEDLINE	Sensors (Basel)	A-DenseUNet: Adaptive Densely Connected UNet for Polyp Segmentation in Colonoscopy Images with Atrous Convolution.
33665160	{'pubmed': ['33665160'], 'medline': [], 'doi': '10.3389/fonc.2020.581347', 'pmc': 'PMC7921705', 'rid': '33665160', 'eid': '33665160', 'pmcid': 'pmc-id: PMC7921705;'}	['Liu Z', 'Liu F', 'Chen W', 'Liu X', 'Hou X', 'Shen J', 'Guan H', 'Zhen H', 'Wang S', 'Chen Q', 'Chen Y', 'Zhang F']	10.3389/fonc.2020.581347	Frontiers in oncology	1	Zhang F	101568867	2020	['Journal Article']	PubMed	Front Oncol	Automatic Segmentation of Clinical Target Volumes for Post-Modified Radical Mastectomy Radiotherapy Using Convolutional Neural Networks.
33662856	{'pubmed': ['33662856'], 'medline': [], 'pii': 'S1120-1797(21)00094-6', 'doi': '10.1016/j.ejmp.2021.02.006', 'rid': '33662856', 'eid': '33662856'}	"['Castiglioni I', 'Rundo L', 'Codari M', 'Di Leo G', 'Salvatore C', 'Interlenghi M', 'Gallivanone F', 'Cozzi A', ""D'Amico NC"", 'Sardanelli F']"	10.1016/j.ejmp.2021.02.006	Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB)	1	Sardanelli F	9302888	2021 Mar 1	['Journal Article', 'Review']	PubMed - as supplied by publisher	Phys Med	AI applications to medical images: From machine learning to deep learning.
33659760	{'pubmed': ['33659760'], 'medline': [], 'doi': '10.1016/j.heliyon.2021.e06270', 'pii': 'S2405-8440(21)00375-3', 'pmc': 'PMC7895758', 'rid': '33659760', 'eid': '33659760', 'pmcid': 'pmc-id: PMC7895758;'}	['Sanchez-Casanova J', 'Liu-Jimenez J', 'Tirado-Martin P', 'Sanchez-Reillo R']	10.1016/j.heliyon.2021.e06270	Heliyon	1	Sanchez-Reillo R	101672560	2021 Feb	['Journal Article']	PubMed	Heliyon	Unsupervised and scalable low train pathology detection system based on neural networks.
33658025	{'pubmed': ['33658025'], 'medline': [], 'doi': '10.1186/s12916-021-01928-3', 'pii': '10.1186/s12916-021-01928-3', 'pmc': 'PMC7931546', 'rid': '33658025', 'eid': '33658025', 'pmcid': 'pmc-id: PMC7931546;'}	['Chamberlin J', 'Kocher MR', 'Waltz J', 'Snoddy M', 'Stringer NFC', 'Stephenson J', 'Sahbaee P', 'Sharma P', 'Rapaka S', 'Schoepf UJ', 'Abadia AF', 'Sperl J', 'Hoelzer P', 'Mercer M', 'Somayaji N', 'Aquino G', 'Burt JR']	10.1186/s12916-021-01928-3	BMC medicine	1	Burt JR	101190723	2021 Mar 4	['Journal Article']	PubMed - in process	BMC Med	Automated detection of lung nodules and coronary artery calcium using artificial intelligence on low-dose CT scans for lung cancer screening: accuracy and prognostic value.
33652992	{'pubmed': ['33652992'], 'medline': [], 'pii': 'molecules26051285', 'doi': '10.3390/molecules26051285', 'pmc': 'PMC7956632', 'rid': '33652992', 'eid': '33652992', 'pmcid': 'pmc-id: PMC7956632;'}	['García-Sosa AT']	10.3390/molecules26051285	Molecules (Basel, Switzerland)	1	García-Sosa AT	100964009	2021 Feb 26	['Journal Article']	PubMed - in process	Molecules	Androgen Receptor Binding Category Prediction with Deep Neural Networks and Structure-, Ligand-, and Statistically Based Features.
33649333	{'pubmed': ['33649333'], 'medline': [], 'doi': '10.1038/s41523-020-00205-5', 'pii': '10.1038/s41523-020-00205-5', 'pmc': 'PMC7921670', 'rid': '33649333', 'eid': '33649333', 'pmcid': 'pmc-id: PMC7921670;'}	['Narayanan PL', 'Raza SEA', 'Hall AH', 'Marks JR', 'King L', 'West RB', 'Hernandez L', 'Guppy N', 'Dowsett M', 'Gusterson B', 'Maley C', 'Hwang ES', 'Yuan Y']	10.1038/s41523-020-00205-5	NPJ breast cancer	1	Yuan Y	101674891	2021 Mar 1	['Journal Article']	PubMed	NPJ Breast Cancer	Unmasking the immune microecology of ductal carcinoma in situ with deep learning.
33649308	{'pubmed': ['33649308'], 'medline': [], 'doi': '10.1038/s41377-021-00484-y', 'pii': '10.1038/s41377-021-00484-y', 'pmc': 'PMC7921581', 'rid': '33649308', 'eid': '33649308', 'pmcid': 'pmc-id: PMC7921581;'}	['Li X', 'Zhang G', 'Qiao H', 'Bao F', 'Deng Y', 'Wu J', 'He Y', 'Yun J', 'Lin X', 'Xie H', 'Wang H', 'Dai Q']	10.1038/s41377-021-00484-y	Light, science & applications	1	Dai Q	101610753	2021 Mar 1	['Journal Article']	PubMed	Light Sci Appl	Unsupervised content-preserving transformation for optical microscopy.
33648679	{'pubmed': ['33648679'], 'medline': [], 'pii': 'S1090-7807(21)00004-5', 'doi': '10.1016/j.jmr.2021.106915', 'rid': '33648679', 'eid': '33648679'}	['Fechete R', 'Morar IA', 'Moldovan D', 'Chelcea RI', 'Crainic R', 'Nicoară SC']	10.1016/j.jmr.2021.106915	Journal of magnetic resonance (San Diego, Calif. : 1997)	1	Nicoară SC	9707935	2021 Mar	['Journal Article']	PubMed - in process	J Magn Reson	Fourier and Laplace-like low-field NMR spectroscopy: The perspectives of multivariate and artificial neural networks analyses.
33647783	{'pubmed': ['33647783'], 'medline': [], 'pii': 'S1361-8415(21)00042-6', 'doi': '10.1016/j.media.2021.101996', 'rid': '33647783', 'eid': '33647783'}	['Schmitz R', 'Madesta F', 'Nielsen M', 'Krause J', 'Steurer S', 'Werner R', 'Rösch T']	10.1016/j.media.2021.101996	Medical image analysis	1	Rösch T	9713490	2021 Feb 18	['Journal Article']	PubMed - as supplied by publisher	Med Image Anal	Multi-scale fully convolutional neural networks for histopathology image segmentation: From nuclear aberrations to the global tissue architecture.
33644756	{'pubmed': ['33644756'], 'medline': [], 'doi': '10.1177/2631774521993059', 'pii': '10.1177_2631774521993059', 'pmc': 'PMC7890713', 'rid': '33644756', 'eid': '33644756', 'pmcid': 'pmc-id: PMC7890713;'}	['Goyal H', 'Mann R', 'Gandhi Z', 'Perisetti A', 'Zhang Z', 'Sharma N', 'Saligram S', 'Inamdar S', 'Tharian B']	10.1177/2631774521993059	Therapeutic advances in gastrointestinal endoscopy	1	Tharian B	101741179	2021 Jan-Dec	['Journal Article', 'Review']	PubMed	Ther Adv Gastrointest Endosc	Application of artificial intelligence in pancreaticobiliary diseases.
33643910	{'pubmed': ['33643910'], 'medline': [], 'doi': '10.3389/fonc.2020.607923', 'pmc': 'PMC7906005', 'rid': '33643910', 'eid': '33643910', 'pmcid': 'pmc-id: PMC7906005;'}	['Sargos P', 'Leduc N', 'Giraud N', 'Gandaglia G', 'Roumiguié M', 'Ploussard G', 'Rozet F', 'Soulié M', 'Mathieu R', 'Artus PM', 'Niazi T', 'Vinh-Hung V', 'Beauval JB']	10.3389/fonc.2020.607923	Frontiers in oncology	1	Beauval JB	101568867	2020	['Journal Article']	PubMed	Front Oncol	Deep Neural Networks Outperform the CAPRA Score in Predicting Biochemical Recurrence After Prostatectomy.
33643386	{'pubmed': ['33643386'], 'medline': [], 'doi': '10.3389/fgene.2021.624820', 'pmc': 'PMC7902873', 'rid': '33643386', 'eid': '33643386', 'pmcid': 'pmc-id: PMC7902873;'}	['Wang X', 'Li BB']	10.3389/fgene.2021.624820	Frontiers in genetics	1	Li BB	101560621	2021	['Journal Article', 'Review']	PubMed	Front Genet	Deep Learning in Head and Neck Tumor Multiomics Diagnosis and Analysis: Review of the Literature.
33640720	{'pubmed': ['33640720'], 'medline': [], 'pii': 'S1361-8415(21)00041-4', 'doi': '10.1016/j.media.2021.101995', 'rid': '33640720', 'eid': '33640720'}	['Lee G', 'Oh JW', 'Her NG', 'Jeong WK']	10.1016/j.media.2021.101995	Medical image analysis	1	Jeong WK	9713490	2021 Feb 12	['Journal Article']	PubMed - as supplied by publisher	Med Image Anal	DeepHCS<sup>++</sup>: Bright-field to fluorescence microscopy image conversion using multi-task learning with adversarial losses for label-free high-content screening.
33640719	{'pubmed': ['33640719'], 'medline': [], 'pii': 'S1361-8415(21)00035-9', 'doi': '10.1016/j.media.2021.101989', 'rid': '33640719', 'eid': '33640719'}	['Xue C', 'Zhu L', 'Fu H', 'Hu X', 'Li X', 'Zhang H', 'Heng PA']	10.1016/j.media.2021.101989	Medical image analysis	1	Heng PA	9713490	2021 Feb 4	['Journal Article']	PubMed - as supplied by publisher	Med Image Anal	Global guidance network for breast lesion segmentation in ultrasound images.
33640523	{'pubmed': ['33640523'], 'medline': [], 'pii': 'S0960-9776(21)00021-7', 'doi': '10.1016/j.breast.2021.02.007', 'pmc': 'PMC7933536', 'rid': '33640523', 'eid': '33640523', 'pmcid': 'pmc-id: PMC7933536;'}	['Balkenhol MC', 'Ciompi F', 'Świderska-Chadaj Ż', 'van de Loo R', 'Intezar M', 'Otte-Höller I', 'Geijs D', 'Lotz J', 'Weiss N', 'de Bel T', 'Litjens G', 'Bult P', 'van der Laak JA']	10.1016/j.breast.2021.02.007	Breast (Edinburgh, Scotland)	1	van der Laak JA	9213011	2021 Apr	['Journal Article']	PubMed - as supplied by publisher	Breast	Optimized tumour infiltrating lymphocyte assessment for triple negative breast cancer prognostics.
33639834	{'pubmed': ['33639834'], 'medline': [], 'doi': '10.1186/s12859-021-04026-6', 'pii': '10.1186/s12859-021-04026-6', 'pmc': 'PMC7912887', 'rid': '33639834', 'eid': '33639834', 'pmcid': 'pmc-id: PMC7912887;'}	['Gu T', 'Zhao X', 'Barbazuk WB', 'Lee JH']	10.1186/s12859-021-04026-6	BMC bioinformatics	1	Lee JH	100965194	2021 Feb 27	['Journal Article']	PubMed - in process	BMC Bioinformatics	miTAR: a hybrid deep learning-based approach for predicting miRNA targets.
33635800	{'pubmed': ['33635800'], 'medline': [], 'doi': '10.1109/JBHI.2021.3062002', 'rid': '33635800', 'eid': '33635800'}	['Pacheco AGC', 'Krohling R']	10.1109/JBHI.2021.3062002	IEEE journal of biomedical and health informatics	1	Krohling R	101604520	2021 Feb 26	['Journal Article']	PubMed - as supplied by publisher	IEEE J Biomed Health Inform	An attention-based mechanism to combine images and metadata in deep learning models applied to skin cancer classification.
33631497	{'pubmed': ['33631497'], 'medline': [], 'pii': 'S0010-4825(21)00042-1', 'doi': '10.1016/j.compbiomed.2021.104248', 'rid': '33631497', 'eid': '33631497'}	['Abdelrahman L', 'Al Ghamdi M', 'Collado-Mesa F', 'Abdel-Mottaleb M']	10.1016/j.compbiomed.2021.104248	Computers in biology and medicine	1	Abdel-Mottaleb M	1250250	2021 Apr	['Journal Article', 'Review']	PubMed - as supplied by publisher	Comput Biol Med	Convolutional neural networks for breast cancer detection in mammography: A survey.
33628327	{'pubmed': ['33628327'], 'medline': [], 'doi': '10.1155/2021/6654946', 'pmc': 'PMC7886591', 'rid': '33628327', 'eid': '33628327', 'pmcid': 'pmc-id: PMC7886591;'}	['Wu J', 'Gou F', 'Tan Y']	10.1155/2021/6654946	Computational and mathematical methods in medicine	1	Tan Y	101277751	2021	['Journal Article']	PubMed - in process	Comput Math Methods Med	A Staging Auxiliary Diagnosis Model for Nonsmall Cell Lung Cancer Based on the Intelligent Medical System.
33625307	{'pubmed': ['33625307'], 'medline': [], 'doi': '10.1177/1553350621996961', 'rid': '33625307', 'eid': '33625307'}	['Birkhoff DC', 'van Dalen ASHM', 'Schijven MP']	10.1177/1553350621996961	Surgical innovation	1	Schijven MP	101233809	2021 Feb 24	['Journal Article']	PubMed - as supplied by publisher	Surg Innov	A Review on the Current Applications of Artificial Intelligence in the Operating Room.
33621348	{'pubmed': ['33621348'], 'medline': [], 'doi': '10.1002/mp.14796', 'rid': '33621348', 'eid': '33621348'}	['Bai T', 'Wang B', 'Nguyen D', 'Jiang S']	10.1002/mp.14796	Medical physics	1	Jiang S	0425746	2021 Feb 23	['Journal Article']	PubMed - as supplied by publisher	Med Phys	Probabilistic self-learning framework for low-dose CT denoising.
33619361	{'pubmed': ['33619361'], 'medline': [], 'doi': '10.1038/s41746-021-00398-4', 'pii': '10.1038/s41746-021-00398-4', 'pmc': 'PMC7900111', 'rid': '33619361', 'eid': '33619361', 'pmcid': 'pmc-id: PMC7900111;'}	['Grøvik E', 'Yi D', 'Iv M', 'Tong E', 'Nilsen LB', 'Latysheva A', 'Saxhaug C', 'Jacobsen KD', 'Helland Å', 'Emblem KE', 'Rubin DL', 'Zaharchuk G']	10.1038/s41746-021-00398-4	NPJ digital medicine	1	Zaharchuk G	101731738	2021 Feb 22	['Journal Article']	PubMed	NPJ Digit Med	Handling missing MRI sequences in deep learning segmentation of brain metastases: a multicenter study.
33609920	{'pubmed': ['33609920'], 'medline': [], 'pii': 'S1361-8415(21)00036-0', 'doi': '10.1016/j.media.2021.101990', 'rid': '33609920', 'eid': '33609920'}	['İncetan K', 'Celik IO', 'Obeid A', 'Gokceler GI', 'Ozyoruk KB', 'Almalioglu Y', 'Chen RJ', 'Mahmood F', 'Gilbert H', 'Durr NJ', 'Turan M']	10.1016/j.media.2021.101990	Medical image analysis	1	Turan M	9713490	2021 Feb 6	['Journal Article']	PubMed - as supplied by publisher	Med Image Anal	VR-Caps: A Virtual Environment for Capsule Endoscopy.
33608558	{'pubmed': ['33608558'], 'medline': [], 'doi': '10.1038/s41467-021-21467-y', 'pii': '10.1038/s41467-021-21467-y', 'pmc': 'PMC7896045', 'rid': '33608558', 'eid': '33608558', 'pmcid': 'pmc-id: PMC7896045;'}	['Chen CL', 'Chen CC', 'Yu WH', 'Chen SH', 'Chang YC', 'Hsu TI', 'Hsiao M', 'Yeh CY', 'Chen CY']	10.1038/s41467-021-21467-y	Nature communications	1	Chen CY	101528555	2021 Feb 19	['Journal Article']	PubMed - indexed for MEDLINE	Nat Commun	An annotation-free whole-slide training approach to pathological classification of lung cancer types using deep learning.
