Id	ArticleIds	AuthorList	DOI	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
30990436	DictElement({'pubmed': ['30990436'], 'medline': [], 'doi': '10.1109/TCBB.2019.2911074', 'rid': '30990436', 'eid': '30990436'}, attributes={})	['Shahdoust M', 'Mahjub H', 'Pezeshk H', 'Sadeghi M']	10.1109/TCBB.2019.2911074	IEEE/ACM transactions on computational biology and bioinformatics	1	Sadeghi M	101196755	2019 Apr 15	['Journal Article']	PubMed - as supplied by publisher	IEEE/ACM Trans Comput Biol Bioinform	A Network-based Comparison between Molecular Apocrine Breast Cancer Tumor and Basal and Luminal Tumors by Joint Graphical Lasso.
30987867	DictElement({'pubmed': ['30987867'], 'medline': [], 'pii': 'S0958-3947(19)30037-8', 'doi': '10.1016/j.meddos.2019.03.004', 'rid': '30987867', 'eid': '30987867'}, attributes={})	['Cui W', 'Wang W', 'Hu Z', 'Dai J', 'Li Y']	10.1016/j.meddos.2019.03.004	Medical dosimetry : official journal of the American Association of Medical Dosimetrists	1	Li Y	8908862	2019 Apr 12	['Journal Article']	PubMed - as supplied by publisher	Med Dosim	Comparison of 2 methods for prediction of liver dosimetric indices in hepatocellular cancer IMRT planning.
30980695	DictElement({'pubmed': ['30980695'], 'medline': [], 'doi': '10.1002/jmri.26749', 'rid': '30980695', 'eid': '30980695'}, attributes={})	['Xu X', 'Wang H', 'Du P', 'Zhang F', 'Li S', 'Zhang Z', 'Yuan J', 'Liang Z', 'Zhang X', 'Guo Y', 'Liu Y', 'Lu H']	10.1002/jmri.26749	Journal of magnetic resonance imaging : JMRI	1	Lu H	9105850	2019 Apr 13	['Journal Article']	PubMed - as supplied by publisher	J Magn Reson Imaging	A predictive nomogram for individualized recurrence stratification of bladder cancer using multiparametric MRI and clinical risk factors.
30979733	DictElement({'pubmed': ['30979733'], 'medline': [], 'pii': '1078-0432.CCR-18-3378', 'doi': '10.1158/1078-0432.CCR-18-3378', 'rid': '30979733', 'eid': '30979733'}, attributes={})	['Kawakami E', 'Tabata J', 'Yanaihara N', 'Ishikawa T', 'Koseki K', 'Iida Y', 'Saito M', 'Komazaki H', 'Shapiro JS', 'Goto C', 'Akiyama Y', 'Saito R', 'Saito M', 'Takano H', 'Yamada K', 'Okamoto A']	10.1158/1078-0432.CCR-18-3378	Clinical cancer research : an official journal of the American Association for Cancer Research	1	Okamoto A	9502500	2019 Apr 11	['Journal Article']	PubMed - as supplied by publisher	Clin Cancer Res	Application of Artificial Intelligence for Preoperative Diagnostic and Prognostic Prediction in Epithelial Ovarian Cancer Based on Blood Biomarkers.
30978990	DictElement({'pubmed': ['30978990'], 'medline': [], 'pii': 's19071740', 'doi': '10.3390/s19071740', 'rid': '30978990', 'eid': '30978990'}, attributes={})	['Hsu SY', 'Lin HC', 'Chen TB', 'Du WC', 'Hsu YH', 'Wu YC', 'Tu PW', 'Huang YH', 'Chen HY']	10.3390/s19071740	Sensors (Basel, Switzerland)	1	Chen HY	101204366	2019 Apr 11	['Journal Article']	PubMed - in process	Sensors (Basel)	Feasible Classified Models for Parkinson Disease from <sup>99m</sup>Tc-TRODAT-1 SPECT Imaging.
30974031	DictElement({'pubmed': ['30974031'], 'medline': [], 'doi': '10.1002/jemt.23275', 'rid': '30974031', 'eid': '30974031'}, attributes={})	['Khan SA', 'Nazir M', 'Khan MA', 'Saba T', 'Javed K', 'Rehman A', 'Akram T', 'Awais M']	10.1002/jemt.23275	Microscopy research and technique	1	Awais M	9203012	2019 Apr 11	['Journal Article']	PubMed - as supplied by publisher	Microsc Res Tech	Lungs nodule detection framework from computed tomography images using support vector machine.
30968354	DictElement({'pubmed': ['30968354'], 'medline': [], 'doi': '10.1007/s11548-019-01961-x', 'pii': '10.1007/s11548-019-01961-x', 'rid': '30968354', 'eid': '30968354'}, attributes={})	['Dong N', 'Zhao L', 'Wu A']	10.1007/s11548-019-01961-x	International journal of computer assisted radiology and surgery	1	Wu A	101499225	2019 Apr 9	['Journal Article', 'Review']	PubMed - as supplied by publisher	Int J Comput Assist Radiol Surg	Cervical cell recognition based on AGVF-Snake algorithm.
30952205	DictElement({'pubmed': ['30952205'], 'medline': [], 'doi': '10.1186/s12918-019-0693-z', 'pii': '10.1186/s12918-019-0693-z', 'pmc': 'PMC6450053', 'rid': '30952205', 'eid': '30952205', 'pmcid': 'pmc-id: PMC6450053;'}, attributes={})	['Hao Y', 'Duh QY', 'Kloos RT', 'Babiarz J', 'Harrell RM', 'Traweek ST', 'Kim SY', 'Fedorowicz G', 'Walsh PS', 'Sadow PM', 'Huang J', 'Kennedy GC']	10.1186/s12918-019-0693-z	BMC systems biology	1	Kennedy GC	101301827	2019 Apr 5	['Journal Article']	PubMed - in process	BMC Syst Biol	Identification of Hürthle cell cancers: solving a clinical challenge with genomic sequencing and a trio of machine learning algorithms.
30946334	DictElement({'pubmed': ['30946334'], 'medline': [], 'doi': '10.1097/MD.0000000000015022', 'pii': '00005792-201904050-00026', 'rid': '30946334', 'eid': '30946334'}, attributes={})	['Sun X', 'Liu L', 'Xu K', 'Li W', 'Huo Z', 'Liu H', 'Shen T', 'Pan F', 'Jiang Y', 'Zhang M']	10.1097/MD.0000000000015022	Medicine	1	Zhang M	2985248R	2019 Apr	['Evaluation Studies', 'Journal Article']	PubMed - indexed for MEDLINE	Medicine (Baltimore)	Prediction of ISUP grading of clear cell renal cell carcinoma using support vector machine model based on CT images.
30944913	DictElement({'pubmed': ['30944913'], 'medline': [], 'doi': '10.1093/jamiaopen/ooy061', 'pii': 'ooy061', 'pmc': 'PMC6435007', 'rid': '30944913', 'eid': '30944913', 'pmcid': 'pmc-id: PMC6435007;'}, attributes={})	['Guan M', 'Cho S', 'Petro R', 'Zhang W', 'Pasche B', 'Topaloglu U']	10.1093/jamiaopen/ooy061	JAMIA open	1	Topaloglu U	101730643	2019 Apr	['Journal Article']	PubMed	JAMIA Open	Natural language processing and recurrent network models for identifying genomic mutation-associated cancer treatment change from patient progress notes.
30942460	DictElement({'pubmed': ['30942460'], 'medline': [], 'doi': '10.3892/or.2019.7097', 'rid': '30942460', 'eid': '30942460'}, attributes={})	['Shi C', 'Yang Y', 'Zhang L', 'Zhang T', 'Yu J', 'Qin S', 'Gao Y']	10.3892/or.2019.7097	Oncology reports	1	Gao Y	9422756	2019 Jun	['Journal Article']	PubMed - in process	Oncol Rep	Optimal subset of signature miRNAs consisting of 7 miRNAs that can serve as a novel diagnostic and prognostic predictor for the progression of cervical cancer.
30939415	DictElement({'pubmed': ['30939415'], 'medline': [], 'pii': 'S1476-9271(19)30190-2', 'doi': '10.1016/j.compbiolchem.2019.03.016', 'rid': '30939415', 'eid': '30939415'}, attributes={})	['You J', 'McLeod RD', 'Hu P']	10.1016/j.compbiolchem.2019.03.016	Computational biology and chemistry	1	Hu P	101157394	2019 Mar 25	['Journal Article']	PubMed - as supplied by publisher	Comput Biol Chem	Predicting drug-target interaction network using deep learning model.
30930932	DictElement({'pubmed': ['30930932'], 'medline': [], 'doi': '10.3389/fgene.2019.00180', 'pmc': 'PMC6428707', 'rid': '30930932', 'eid': '30930932', 'pmcid': 'pmc-id: PMC6428707;'}, attributes={})	['Li M', 'Guo Y', 'Feng YM', 'Zhang N']	10.3389/fgene.2019.00180	Frontiers in genetics	1	Zhang N	101560621	2019	['Journal Article']	PubMed	Front Genet	Identification of Triple-Negative Breast Cancer Genes and a Novel High-Risk Breast Cancer Prediction Model Development Based on PPI Data and Support Vector Machines.
30926684	DictElement({'pubmed': ['30926684'], 'medline': [], 'pii': 'WNL.0000000000007401', 'doi': '10.1212/WNL.0000000000007401', 'rid': '30926684', 'eid': '30926684'}, attributes={})	"['Bjornevik K', 'Zhang Z', ""O'Reilly ÉJ"", 'Berry JD', 'Clish CB', 'Deik A', 'Jeanfavre S', 'Kato I', 'Kelly RS', 'Kolonel LN', 'Liang L', 'Marchand LL', 'McCullough ML', 'Paganoni S', 'Pierce KA', 'Schwarzschild MA', 'Shadyab AH', 'Wactawski-Wende J', 'Wang DD', 'Wang Y', 'Manson JE', 'Ascherio A']"	10.1212/WNL.0000000000007401	Neurology	1	Ascherio A	0401060	2019 Mar 29	['Journal Article']	PubMed - as supplied by publisher	Neurology	Prediagnostic plasma metabolomics and the risk of amyotrophic lateral sclerosis.
30917548	DictElement({'pubmed': ['30917548'], 'medline': [], 'pii': 'cancers11030431', 'doi': '10.3390/cancers11030431', 'pmc': 'PMC6468888', 'rid': '30917548', 'eid': '30917548', 'pmcid': 'pmc-id: PMC6468888;'}, attributes={})	['Rehman O', 'Zhuang H', 'Muhamed Ali A', 'Ibrahim A', 'Li Z']	10.3390/cancers11030431	Cancers	1	Li Z	101526829	2019 Mar 26	['Journal Article']	PubMed	Cancers (Basel)	Validation of miRNAs as Breast Cancer Biomarkers with a Machine Learning Approach.
30916835	DictElement({'pubmed': ['30916835'], 'medline': [], 'doi': '10.1002/jmri.26732', 'rid': '30916835', 'eid': '30916835'}, attributes={})	['Gibbs P', 'Onishi N', 'Sadinski M', 'Gallagher KM', 'Hughes M', 'Martinez DF', 'Morris EA', 'Sutton EJ']	10.1002/jmri.26732	Journal of magnetic resonance imaging : JMRI	1	Sutton EJ	9105850	2019 Mar 27	['Journal Article']	PubMed - as supplied by publisher	J Magn Reson Imaging	Characterization of Sub-1 cm Breast Lesions Using Radiomics Analysis.
30915108	DictElement({'pubmed': ['30915108'], 'medline': [], 'doi': '10.3389/fgene.2019.00194', 'pmc': 'PMC6422983', 'rid': '30915108', 'eid': '30915108', 'pmcid': 'pmc-id: PMC6422983;'}, attributes={})	['Ivanov M', 'Chernenko P', 'Breder V', 'Laktionov K', 'Rozhavskaya E', 'Musienko S', 'Baranova A', 'Mileyko V']	10.3389/fgene.2019.00194	Frontiers in genetics	1	Mileyko V	101560621	2019	['Journal Article']	PubMed	Front Genet	Utility of cfDNA Fragmentation Patterns in Designing the Liquid Biopsy Profiling Panels to Improve Their Sensitivity.
30914410	DictElement({'pubmed': ['30914410'], 'medline': [], 'pii': 'clinchem.2018.301291', 'doi': '10.1373/clinchem.2018.301291', 'rid': '30914410', 'eid': '30914410'}, attributes={})	['Li Y', 'Zhao J', 'Yu S', 'Wang Z', 'He X', 'Su Y', 'Guo T', 'Sheng H', 'Chen J', 'Zheng Q', 'Li Y', 'Guo W', 'Cai X', 'Shi G', 'Wu J', 'Wang L', 'Wang P', 'He X', 'Huang S']	10.1373/clinchem.2018.301291	Clinical chemistry	1	Huang S	9421549	2019 Mar 26	['Journal Article']	PubMed - as supplied by publisher	Clin Chem	Extracellular Vesicles Long RNA Sequencing Reveals Abundant mRNA, circRNA, and lncRNA in Human Blood as Potential Biomarkers for Cancer Diagnosis.
30909974	DictElement({'pubmed': ['30909974'], 'medline': [], 'doi': '10.1186/s40644-019-0203-y', 'pii': '10.1186/s40644-019-0203-y', 'pmc': 'PMC6434635', 'rid': '30909974', 'eid': '30909974', 'pmcid': 'pmc-id: PMC6434635;'}, attributes={})	['Leng X', 'Fang P', 'Lin H', 'Qin C', 'Tan X', 'Liang Y', 'Zhang C', 'Wang H', 'An J', 'Wu D', 'Liu Q', 'Qiu S']	10.1186/s40644-019-0203-y	Cancer imaging : the official publication of the International Cancer Imaging Society	1	Qiu S	101172931	2019 Mar 25	['Journal Article']	PubMed - indexed for MEDLINE	Cancer Imaging	Application of a machine learning method to whole brain white matter injury after radiotherapy for nasopharyngeal carcinoma.
30908732	DictElement({'pubmed': ['30908732'], 'medline': [], 'doi': '10.1111/jop.12854', 'rid': '30908732', 'eid': '30908732'}, attributes={})	['Patil S', 'Habib Awan K', 'Arakeri G', 'Jayampath Seneviratne C', 'Muddur N', 'Malik S', 'Ferrari M', 'Rahimi S', 'Brennan PA']	10.1111/jop.12854	Journal of oral pathology & medicine : official publication of the International Association of Oral Pathologists and the American Academy of Oral Pathology	1	Brennan PA	8911934	2019 Mar 25	['Journal Article', 'Review']	PubMed - as supplied by publisher	J Oral Pathol Med	Machine learning and its potential applications to the genomic study of head and neck cancer-A systematic review.
30904597	DictElement({'pubmed': ['30904597'], 'medline': [], 'pii': 'S1542-0124(18)30284-2', 'doi': '10.1016/j.jtos.2019.03.003', 'rid': '30904597', 'eid': '30904597'}, attributes={})	['Habibalahi A', 'Bala C', 'Allende A', 'Anwer AG', 'Goldys EM']	10.1016/j.jtos.2019.03.003	The ocular surface	1	Goldys EM	101156063	2019 Mar 20	['Journal Article']	PubMed - as supplied by publisher	Ocul Surf	Novel automated non invasive detection of ocular surface squamous neoplasia using multispectral autofluorescence imaging.
30902088	DictElement({'pubmed': ['30902088'], 'medline': [], 'doi': '10.1186/s12911-019-0801-4', 'pii': '10.1186/s12911-019-0801-4', 'pmc': 'PMC6431077', 'rid': '30902088', 'eid': '30902088', 'pmcid': 'pmc-id: PMC6431077;'}, attributes={})	['Ganggayah MD', 'Taib NA', 'Har YC', 'Lio P', 'Dhillon SK']	10.1186/s12911-019-0801-4	BMC medical informatics and decision making	1	Dhillon SK	101088682	2019 Mar 22	['Journal Article']	PubMed - in process	BMC Med Inform Decis Mak	Predicting factors for survival of breast cancer patients using machine learning techniques.
30902072	DictElement({'pubmed': ['30902072'], 'medline': [], 'doi': '10.1186/s12885-019-5433-7', 'pii': '10.1186/s12885-019-5433-7', 'pmc': 'PMC6431052', 'rid': '30902072', 'eid': '30902072', 'pmcid': 'pmc-id: PMC6431052;'}, attributes={})	['Yu J', 'Hu Y', 'Xu Y', 'Wang J', 'Kuang J', 'Zhang W', 'Shao J', 'Guo D', 'Wang Y']	10.1186/s12885-019-5433-7	BMC cancer	1	Wang Y	100967800	2019 Mar 22	['Journal Article']	PubMed - in process	BMC Cancer	LUADpp: an effective prediction model on prognosis of lung adenocarcinomas based on somatic mutational features.
30899052	DictElement({'pubmed': ['30899052'], 'medline': [], 'doi': '10.1038/s41598-019-41510-9', 'pii': '10.1038/s41598-019-41510-9', 'pmc': 'PMC6428823', 'rid': '30899052', 'eid': '30899052', 'pmcid': 'pmc-id: PMC6428823;'}, attributes={})	['Khan SA', 'Hussain S', 'Yang S', 'Iqbal K']	10.1038/s41598-019-41510-9	Scientific reports	1	Iqbal K	101563288	2019 Mar 21	['Journal Article']	PubMed - in process	Sci Rep	Effective and Reliable Framework for Lung Nodules Detection from CT Scan Images.
30898382	DictElement({'pubmed': ['30898382'], 'medline': [], 'pii': 'S0009-9260(19)30119-9', 'doi': '10.1016/j.crad.2019.02.008', 'rid': '30898382', 'eid': '30898382'}, attributes={})	['Ahn HK', 'Lee H', 'Kim SG', 'Hyun SH']	10.1016/j.crad.2019.02.008	Clinical radiology	1	Hyun SH	1306016	2019 Mar 18	['Journal Article']	PubMed - as supplied by publisher	Clin Radiol	Pre-treatment <sup>18</sup>F-FDG PET-based radiomics predict survival in resected non-small cell lung cancer.
30894694	DictElement({'pubmed': ['30894694'], 'medline': [], 'doi': '10.1038/s41596-019-0139-5', 'pii': '10.1038/s41596-019-0139-5', 'rid': '30894694', 'eid': '30894694'}, attributes={})	"['Best MG', ""In 't Veld SGJG"", 'Sol N', 'Wurdinger T']"	10.1038/s41596-019-0139-5	Nature protocols	1	Wurdinger T	101284307	2019 Apr	['Journal Article']	PubMed - indexed for MEDLINE	Nat Protoc	RNA sequencing and swarm intelligence-enhanced classification algorithm development for blood-based disease diagnostics using spliced blood platelet RNA.
30893786	DictElement({'pubmed': ['30893786'], 'medline': [], 'pii': 'molecules24061075', 'doi': '10.3390/molecules24061075', 'rid': '30893786', 'eid': '30893786'}, attributes={})	['Chaber R', 'Arthur CJ', 'Łach K', 'Raciborska A', 'Michalak E', 'Bilska K', 'Drabko K', 'Depciuch J', 'Kaznowska E', 'Cebulski J']	10.3390/molecules24061075	Molecules (Basel, Switzerland)	1	Cebulski J	100964009	2019 Mar 19	['Journal Article']	PubMed - in process	Molecules	Predicting Ewing Sarcoma Treatment Outcome Using Infrared Spectroscopy and Machine Learning.
30891794	DictElement({'pubmed': ['30891794'], 'medline': [], 'doi': '10.1002/mp.13497', 'rid': '30891794', 'eid': '30891794'}, attributes={})	['Cui S', 'Luo Y', 'Tseng HH', 'Ten Haken RK', 'El Naqa I']	10.1002/mp.13497	Medical physics	1	El Naqa I	0425746	2019 Mar 19	['Journal Article']	PubMed - as supplied by publisher	Med Phys	Combining handcrafted features with latent variables in machine learning for prediction of radiation-induced lung damage.
30890092	DictElement({'pubmed': ['30890092'], 'medline': [], 'doi': '10.1177/1533033819831713', 'pmc': 'PMC6429647', 'rid': '30890092', 'eid': '30890092', 'pmcid': 'pmc-id: PMC6429647;'}, attributes={})	['Liu T', 'Zhou S', 'Yu J', 'Guo Y', 'Wang Y', 'Zhou J', 'Chang C']	10.1177/1533033819831713	Technology in cancer research & treatment	1	Chang C	101140941	2019 Jan 1	['Journal Article']	PubMed - in process	Technol Cancer Res Treat	Prediction of Lymph Node Metastasis in Patients With Papillary Thyroid Carcinoma: A Radiomics Method Based on Preoperative Ultrasound Images.
30887770	DictElement({'pubmed': ['30887770'], 'medline': [], 'doi': '10.7507/1001-5515.201805014', 'rid': '30887770', 'eid': '30887770'}, attributes={})	['Wei R', 'Lin K', 'Guo Y', 'Li J', 'Wang Y']	10.7507/1001-5515.201805014	Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi	1	Wang Y	9426398	2019 Feb 25	['Journal Article']	PubMed	Sheng Wu Yi Xue Gong Cheng Xue Za Zhi	[Feasibility analysis of predicting expression of Ki67 in pancreatic cystic neoplasm based on radiomics].
30885938	DictElement({'pubmed': ['30885938'], 'medline': [], 'pii': '1078-0432.CCR-18-2089', 'doi': '10.1158/1078-0432.CCR-18-2089', 'rid': '30885938', 'eid': '30885938'}, attributes={})	['Kho E', 'de Boer LL', 'Van de Vijver K', 'van Duijnhoven F', 'Vrancken Peeters MTFD', 'Sterenborg HJCM', 'Ruers TJ']	10.1158/1078-0432.CCR-18-2089	Clinical cancer research : an official journal of the American Association for Cancer Research	1	Ruers TJ	9502500	2019 Mar 18	['Journal Article']	PubMed - as supplied by publisher	Clin Cancer Res	Hyperspectral imaging for resection margin assessment during cancer surgery.
30874880	DictElement({'pubmed': ['30874880'], 'medline': [], 'doi': '10.1007/s00330-019-06075-1', 'pii': '10.1007/s00330-019-06075-1', 'rid': '30874880', 'eid': '30874880'}, attributes={})	['Zhuo EH', 'Zhang WJ', 'Li HJ', 'Zhang GY', 'Jing BZ', 'Zhou J', 'Cui CY', 'Chen MY', 'Sun Y', 'Liu LZ', 'Cai HM']	10.1007/s00330-019-06075-1	European radiology	1	Cai HM	9114774	2019 Mar 14	['Journal Article']	PubMed - as supplied by publisher	Eur Radiol	Radiomics on multi-modalities MR sequences can subtype patients with non-metastatic nasopharyngeal carcinoma (NPC) into distinct survival subgroups.
30873970	DictElement({'pubmed': ['30873970'], 'medline': [], 'pii': '403507', 'doi': '10.1364/AO.58.00A135', 'rid': '30873970', 'eid': '30873970'}, attributes={})	['Butola A', 'Ahmad A', 'Dubey V', 'Srivastava V', 'Qaiser D', 'Srivastava A', 'Senthilkumaran P', 'Mehta DS']	10.1364/AO.58.00A135	Applied optics	1	Mehta DS	0247660	2019 Feb 10	['Journal Article']	PubMed - in process	Appl Opt	Volumetric analysis of breast cancer tissues using machine learning and swept-source optical coherence tomography.
30869633	DictElement({'pubmed': ['30869633'], 'medline': [], 'doi': '10.1109/JBHI.2019.2904078', 'rid': '30869633', 'eid': '30869633'}, attributes={})	['Ibragimov B', 'Toesca D', 'Yuan Y', 'Koong A', 'Daniel C', 'Xing L']	10.1109/JBHI.2019.2904078	IEEE journal of biomedical and health informatics	1	Xing L	101604520	2019 Mar 11	['Journal Article']	PubMed - as supplied by publisher	IEEE J Biomed Health Inform	Neural networks for deep radiotherapy dose analysis and prediction of liver SBRT outcomes.
30854446	DictElement({'pubmed': ['30854446'], 'medline': [], 'doi': '10.18383/j.tom.2018.00046', 'pii': 'TOMO-2018-00046', 'pmc': 'PMC6403033', 'rid': '30854446', 'eid': '30854446', 'pmcid': 'pmc-id: PMC6403033;'}, attributes={})	['Machireddy A', 'Thibault G', 'Tudorica A', 'Afzal A', 'Mishal M', 'Kemmer K', 'Naik A', 'Troxell M', 'Goranson E', 'Oh K', 'Roy N', 'Jafarian N', 'Holtorf M', 'Huang W', 'Song X']	10.18383/j.tom.2018.00046	Tomography (Ann Arbor, Mich.)	1	Song X	101671170	2019 Mar	['Journal Article']	PubMed	Tomography	Early Prediction of Breast Cancer Therapy Response using Multiresolution Fractal Analysis of DCE-MRI Parametric Maps.
30852715	DictElement({'pubmed': ['30852715'], 'medline': [], 'doi': '10.1007/s11548-019-01933-1', 'pii': '10.1007/s11548-019-01933-1', 'rid': '30852715', 'eid': '30852715'}, attributes={})	['Mehta SD', 'Sebro R']	10.1007/s11548-019-01933-1	International journal of computer assisted radiology and surgery	1	Sebro R	101499225	2019 May	['Journal Article']	PubMed - in process	Int J Comput Assist Radiol Surg	Random forest classifiers aid in the detection of incidental osteoblastic osseous metastases in DEXA studies.
30848201	DictElement({'pubmed': ['30848201'], 'medline': [], 'pii': 'CGT-EPUB-97129', 'doi': '10.2174/1566523219666190307094713', 'rid': '30848201', 'eid': '30848201'}, attributes={})	['Wang Q', 'Yang M', 'Zhang Y', 'Zhong L', 'Zheng X']	10.2174/1566523219666190307094713	Current gene therapy	1	Zheng X	101125446	2019 Mar 6	['Journal Article']	PubMed - as supplied by publisher	Curr Gene Ther	Novel Combination Oncolytic Adenoviral Gene Therapy Armed with Dm-dNK and CD40L for Breast Cancer.
30848103	DictElement({'pubmed': ['30848103'], 'medline': [], 'doi': '10.1002/cam4.2049', 'rid': '30848103', 'eid': '30848103'}, attributes={})	['Bakre MM', 'Ramkumar C', 'Attuluri AK', 'Basavaraj C', 'Prakash C', 'Buturovic L', 'Madhav L', 'Naidu N', 'R P', 'Somashekhar SP', 'Gupta S', 'Doval DC', 'Pegram MD']	10.1002/cam4.2049	Cancer medicine	1	Pegram MD	101595310	2019 Mar 7	['Journal Article']	PubMed - as supplied by publisher	Cancer Med	Clinical validation of an immunohistochemistry-based CanAssist-Breast test for distant recurrence prediction in hormone receptor-positive breast cancer patients.
